;1;2;4;5
1;0,5185185185185185;0,037037037037037035;0,18518518518518517;0,25925925925925924
2;0,14814814814814814;0,2962962962962963;0,25925925925925924;0,2962962962962963
4;0,14814814814814814;0,2222222222222222;0,25925925925925924;0,37037037037037035
5;0,25925925925925924;0,25925925925925924;0,14814814814814814;0,3333333333333333
