;1;2;4;5
1;0,25925925925925924;0,18518518518518517;0,25925925925925924;0,2962962962962963
2;0,2962962962962963;0,3333333333333333;0,1111111111111111;0,25925925925925924
4;0,18518518518518517;0,1111111111111111;0,37037037037037035;0,3333333333333333
5;0,14814814814814814;0,18518518518518517;0,2222222222222222;0,4444444444444444
