trialNumber,classNumber,className,prediction,probabilities,startingTime,cueDuration,finishDuration,trialTime,trialTime(legible)
40,5,Rest,-1,-1,3.0,4.0,3.0,1692103282.5712726,15/08/2023 09:41:22
41,5,Rest,-1,-1,3.0,4.0,3.0,1692103292.6009896,15/08/2023 09:41:32
42,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692103302.609894,15/08/2023 09:41:42
43,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692103312.6293633,15/08/2023 09:41:52
44,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692103322.6597533,15/08/2023 09:42:02
45,5,Rest,-1,-1,3.0,4.0,3.0,1692103332.6807604,15/08/2023 09:42:12
46,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692103342.7185214,15/08/2023 09:42:22
47,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692103352.7539847,15/08/2023 09:42:32
48,4,Pies,-1,-1,3.0,4.0,3.0,1692103362.7756786,15/08/2023 09:42:42
49,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692103372.8027842,15/08/2023 09:42:52
50,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692103382.824271,15/08/2023 09:43:02
51,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692103392.8530455,15/08/2023 09:43:12
52,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692103402.8636973,15/08/2023 09:43:22
53,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692103412.8879886,15/08/2023 09:43:32
54,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692103422.9127808,15/08/2023 09:43:42
55,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692103432.932013,15/08/2023 09:43:52
56,5,Rest,-1,-1,3.0,4.0,3.0,1692103442.9649694,15/08/2023 09:44:02
57,5,Rest,-1,-1,3.0,4.0,3.0,1692103453.0071144,15/08/2023 09:44:13
58,5,Rest,-1,-1,3.0,4.0,3.0,1692103463.0266874,15/08/2023 09:44:23
59,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692103473.1064384,15/08/2023 09:44:33
60,5,Rest,-1,-1,3.0,4.0,3.0,1692103483.1347222,15/08/2023 09:44:43
61,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692103493.1676528,15/08/2023 09:44:53
62,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692103503.2173877,15/08/2023 09:45:03
63,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692103513.2429168,15/08/2023 09:45:13
64,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692103523.2570815,15/08/2023 09:45:23
65,4,Pies,-1,-1,3.0,4.0,3.0,1692103533.2963457,15/08/2023 09:45:33
66,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692103543.3268473,15/08/2023 09:45:43
67,5,Rest,-1,-1,3.0,4.0,3.0,1692103553.356956,15/08/2023 09:45:53
68,4,Pies,-1,-1,3.0,4.0,3.0,1692103563.4024093,15/08/2023 09:46:03
69,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692103573.4348528,15/08/2023 09:46:13
70,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692103583.4707088,15/08/2023 09:46:23
71,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692103593.497375,15/08/2023 09:46:33
72,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692103603.5381436,15/08/2023 09:46:43
73,4,Pies,-1,-1,3.0,4.0,3.0,1692103613.5593076,15/08/2023 09:46:53
74,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692103623.589718,15/08/2023 09:47:03
75,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692103633.6193018,15/08/2023 09:47:13
