trialNumber,classNumber,className,prediction,probabilities,startingTime,cueDuration,finishDuration,trialTime,trialTime(legible)
1,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692135818.4862165,15/08/2023 18:43:38
2,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692135828.4965308,15/08/2023 18:43:48
3,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692135838.5129275,15/08/2023 18:43:58
4,4,Pies,-1,-1,3.0,4.0,3.0,1692135848.525599,15/08/2023 18:44:08
5,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692135858.5439353,15/08/2023 18:44:18
6,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692135868.5550046,15/08/2023 18:44:28
7,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692135878.5560205,15/08/2023 18:44:38
8,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692135888.5759668,15/08/2023 18:44:48
9,4,Pies,-1,-1,3.0,4.0,3.0,1692135898.5971832,15/08/2023 18:44:58
10,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692135908.6064646,15/08/2023 18:45:08
11,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692135918.6289432,15/08/2023 18:45:18
12,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692135928.6384716,15/08/2023 18:45:28
13,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692135938.6595128,15/08/2023 18:45:38
14,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692135948.6715624,15/08/2023 18:45:48
15,4,Pies,-1,-1,3.0,4.0,3.0,1692135958.6917582,15/08/2023 18:45:58
16,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692135968.701906,15/08/2023 18:46:08
17,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692135978.7329793,15/08/2023 18:46:18
18,5,Rest,-1,-1,3.0,4.0,3.0,1692135988.7424495,15/08/2023 18:46:28
19,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692135998.7519948,15/08/2023 18:46:38
20,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692136008.7724614,15/08/2023 18:46:48
21,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692136018.7828732,15/08/2023 18:46:58
22,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692136028.8054595,15/08/2023 18:47:08
23,5,Rest,-1,-1,3.0,4.0,3.0,1692136038.814647,15/08/2023 18:47:18
24,5,Rest,-1,-1,3.0,4.0,3.0,1692136048.8354156,15/08/2023 18:47:28
25,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692136058.8568885,15/08/2023 18:47:38
26,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692136068.8659804,15/08/2023 18:47:48
27,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692136079.0987968,15/08/2023 18:47:59
28,4,Pies,-1,-1,3.0,4.0,3.0,1692136089.1184397,15/08/2023 18:48:09
29,5,Rest,-1,-1,3.0,4.0,3.0,1692136099.1340263,15/08/2023 18:48:19
30,4,Pies,-1,-1,3.0,4.0,3.0,1692136109.1499615,15/08/2023 18:48:29
31,4,Pies,-1,-1,3.0,4.0,3.0,1692136119.1693578,15/08/2023 18:48:39
32,4,Pies,-1,-1,3.0,4.0,3.0,1692136129.1787992,15/08/2023 18:48:49
33,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692136139.2107935,15/08/2023 18:48:59
34,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692136149.2302074,15/08/2023 18:49:09
