trialNumber,classNumber,className,prediction,probabilities,startingTime,cueDuration,finishDuration,trialTime,trialTime(legible)
1,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1693435510.9452004,30/08/2023 19:45:10
2,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1693435520.9552119,30/08/2023 19:45:20
3,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1693435530.9636827,30/08/2023 19:45:30
4,4,Pies,-1,-1,3.0,4.0,3.0,1693435540.9829202,30/08/2023 19:45:40
5,4,Pies,-1,-1,3.0,4.0,3.0,1693435550.9925601,30/08/2023 19:45:50
6,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1693435560.992192,30/08/2023 19:46:00
7,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1693435570.9921937,30/08/2023 19:46:10
8,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1693435581.0134652,30/08/2023 19:46:21
9,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1693435591.0264404,30/08/2023 19:46:31
10,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1693435601.04421,30/08/2023 19:46:41
11,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1693435611.0641925,30/08/2023 19:46:51
12,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1693435621.0736456,30/08/2023 19:47:01
13,5,Rest,-1,-1,3.0,4.0,3.0,1693435631.0936882,30/08/2023 19:47:11
14,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1693435641.1052315,30/08/2023 19:47:21
15,4,Pies,-1,-1,3.0,4.0,3.0,1693435651.1273797,30/08/2023 19:47:31
16,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1693435661.1354494,30/08/2023 19:47:41
17,5,Rest,-1,-1,3.0,4.0,3.0,1693435671.1558454,30/08/2023 19:47:51
18,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1693435681.1771955,30/08/2023 19:48:01
19,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1693435691.18568,30/08/2023 19:48:11
20,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1693435701.2070386,30/08/2023 19:48:21
21,4,Pies,-1,-1,3.0,4.0,3.0,1693435711.216201,30/08/2023 19:48:31
22,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1693435721.236191,30/08/2023 19:48:41
23,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1693435731.2462275,30/08/2023 19:48:51
24,5,Rest,-1,-1,3.0,4.0,3.0,1693435741.270849,30/08/2023 19:49:01
25,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1693435751.2770789,30/08/2023 19:49:11
26,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1693435761.3170385,30/08/2023 19:49:21
27,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1693435771.327176,30/08/2023 19:49:31
28,4,Pies,-1,-1,3.0,4.0,3.0,1693435781.347892,30/08/2023 19:49:41
29,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1693435791.35871,30/08/2023 19:49:51
30,4,Pies,-1,-1,3.0,4.0,3.0,1693435801.377312,30/08/2023 19:50:01
31,5,Rest,-1,-1,3.0,4.0,3.0,1693435811.3881896,30/08/2023 19:50:11
32,4,Pies,-1,-1,3.0,4.0,3.0,1693435821.409146,30/08/2023 19:50:21
33,4,Pies,-1,-1,3.0,4.0,3.0,1693435831.4292195,30/08/2023 19:50:31
34,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1693435841.4387777,30/08/2023 19:50:41
35,5,Rest,-1,-1,3.0,4.0,3.0,1693435851.4601884,30/08/2023 19:50:51
36,5,Rest,-1,-1,3.0,4.0,3.0,1693435861.4694219,30/08/2023 19:51:01
37,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1693435871.4904256,30/08/2023 19:51:11
38,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1693435881.4998279,30/08/2023 19:51:21
39,5,Rest,-1,-1,3.0,4.0,3.0,1693435891.5202053,30/08/2023 19:51:31
40,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1693435901.5316224,30/08/2023 19:51:41
41,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1693435911.5701876,30/08/2023 19:51:51
42,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1693435921.5796866,30/08/2023 19:52:01
43,4,Pies,-1,-1,3.0,4.0,3.0,1693435931.6022706,30/08/2023 19:52:11
44,5,Rest,-1,-1,3.0,4.0,3.0,1693435941.612102,30/08/2023 19:52:21
45,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1693435951.6411886,30/08/2023 19:52:31
46,4,Pies,-1,-1,3.0,4.0,3.0,1693435961.6621902,30/08/2023 19:52:41
47,4,Pies,-1,-1,3.0,4.0,3.0,1693435971.6802359,30/08/2023 19:52:51
48,5,Rest,-1,-1,3.0,4.0,3.0,1693435981.7111897,30/08/2023 19:53:01
49,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1693435991.7221224,30/08/2023 19:53:11
50,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1693436001.7428834,30/08/2023 19:53:21
51,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1693436011.7522237,30/08/2023 19:53:31
52,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1693436021.7712731,30/08/2023 19:53:41
53,5,Rest,-1,-1,3.0,4.0,3.0,1693436031.7831893,30/08/2023 19:53:51
54,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1693436041.8022094,30/08/2023 19:54:01
55,5,Rest,-1,-1,3.0,4.0,3.0,1693436051.8216732,30/08/2023 19:54:11
56,5,Rest,-1,-1,3.0,4.0,3.0,1693436061.8521833,30/08/2023 19:54:21
57,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1693436071.863179,30/08/2023 19:54:31
58,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1693436081.8833861,30/08/2023 19:54:41
59,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1693436091.89319,30/08/2023 19:54:51
60,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1693436101.9146326,30/08/2023 19:55:01
61,4,Pies,-1,-1,3.0,4.0,3.0,1693436111.943185,30/08/2023 19:55:11
62,5,Rest,-1,-1,3.0,4.0,3.0,1693436121.9650867,30/08/2023 19:55:21
63,5,Rest,-1,-1,3.0,4.0,3.0,1693436131.9957948,30/08/2023 19:55:31
64,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1693436142.025128,30/08/2023 19:55:42
65,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1693436152.0355334,30/08/2023 19:55:52
66,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1693436162.0662043,30/08/2023 19:56:02
67,4,Pies,-1,-1,3.0,4.0,3.0,1693436172.0847454,30/08/2023 19:56:12
68,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1693436182.1051846,30/08/2023 19:56:22
69,4,Pies,-1,-1,3.0,4.0,3.0,1693436192.137255,30/08/2023 19:56:32
70,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1693436202.1662035,30/08/2023 19:56:42
71,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1693436212.1962147,30/08/2023 19:56:52
72,5,Rest,-1,-1,3.0,4.0,3.0,1693436222.2161803,30/08/2023 19:57:02
