trialNumber,classNumber,className,prediction,probabilities,startingTime,cueDuration,finishDuration,trialTime,trialTime(legible)
1,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1693436350.0830986,30/08/2023 19:59:10
2,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1693436360.0929294,30/08/2023 19:59:20
3,5,Rest,-1,-1,3.0,4.0,3.0,1693436370.102669,30/08/2023 19:59:30
4,4,Pies,-1,-1,3.0,4.0,3.0,1693436380.1209326,30/08/2023 19:59:40
5,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1693436390.1413748,30/08/2023 19:59:50
6,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1693436400.1515055,30/08/2023 20:00:00
7,5,Rest,-1,-1,3.0,4.0,3.0,1693436410.169935,30/08/2023 20:00:10
8,5,Rest,-1,-1,3.0,4.0,3.0,1693436420.18134,30/08/2023 20:00:20
9,5,Rest,-1,-1,3.0,4.0,3.0,1693436430.1823533,30/08/2023 20:00:30
10,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1693436440.2019286,30/08/2023 20:00:40
11,5,Rest,-1,-1,3.0,4.0,3.0,1693436450.2120585,30/08/2023 20:00:50
12,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1693436460.2120466,30/08/2023 20:01:00
13,4,Pies,-1,-1,3.0,4.0,3.0,1693436470.2128713,30/08/2023 20:01:10
14,4,Pies,-1,-1,3.0,4.0,3.0,1693436480.2129273,30/08/2023 20:01:20
15,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1693436490.2123458,30/08/2023 20:01:30
16,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1693436500.2333086,30/08/2023 20:01:40
17,5,Rest,-1,-1,3.0,4.0,3.0,1693436510.253086,30/08/2023 20:01:50
18,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1693436520.266679,30/08/2023 20:02:00
19,5,Rest,-1,-1,3.0,4.0,3.0,1693436530.2839649,30/08/2023 20:02:10
20,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1693436540.2929335,30/08/2023 20:02:20
