trialNumber,classNumber,className,prediction,probabilities,startingTime,cueDuration,finishDuration,trialTime,trialTime(legible)
20,4,Pies,-1,-1,3.0,4.0,3.0,1692374487.6527562,18/08/2023 13:01:27
21,4,Pies,-1,-1,3.0,4.0,3.0,1692374497.6971126,18/08/2023 13:01:37
22,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692374507.7604716,18/08/2023 13:01:47
23,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692374517.7941632,18/08/2023 13:01:57
24,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692374527.8220165,18/08/2023 13:02:07
25,5,Rest,-1,-1,3.0,4.0,3.0,1692374537.8585076,18/08/2023 13:02:17
26,4,Pies,-1,-1,3.0,4.0,3.0,1692374547.9017575,18/08/2023 13:02:27
27,4,Pies,-1,-1,3.0,4.0,3.0,1692374557.9247556,18/08/2023 13:02:37
28,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692374567.952242,18/08/2023 13:02:47
29,4,Pies,-1,-1,3.0,4.0,3.0,1692374577.9877555,18/08/2023 13:02:57
30,5,Rest,-1,-1,3.0,4.0,3.0,1692374588.023764,18/08/2023 13:03:08
31,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692374598.0587735,18/08/2023 13:03:18
32,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692374608.0916939,18/08/2023 13:03:28
33,5,Rest,-1,-1,3.0,4.0,3.0,1692374618.1280384,18/08/2023 13:03:38
34,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692374628.1577582,18/08/2023 13:03:48
35,5,Rest,-1,-1,3.0,4.0,3.0,1692374638.2038875,18/08/2023 13:03:58
36,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692374648.250305,18/08/2023 13:04:08
37,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692374658.275363,18/08/2023 13:04:18
38,4,Pies,-1,-1,3.0,4.0,3.0,1692374668.3155065,18/08/2023 13:04:28
39,5,Rest,-1,-1,3.0,4.0,3.0,1692374678.3416457,18/08/2023 13:04:38
40,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692374688.3837786,18/08/2023 13:04:48
41,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692374698.4217596,18/08/2023 13:04:58
42,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692374708.462928,18/08/2023 13:05:08
43,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692374718.51497,18/08/2023 13:05:18
44,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692374728.5694337,18/08/2023 13:05:28
45,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692374738.608533,18/08/2023 13:05:38
46,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692374748.643871,18/08/2023 13:05:48
47,5,Rest,-1,-1,3.0,4.0,3.0,1692374758.6857545,18/08/2023 13:05:58
48,4,Pies,-1,-1,3.0,4.0,3.0,1692374768.7305756,18/08/2023 13:06:08
49,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692374778.789523,18/08/2023 13:06:18
50,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692374788.8617125,18/08/2023 13:06:28
51,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692374798.922079,18/08/2023 13:06:38
52,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692374808.965756,18/08/2023 13:06:48
53,5,Rest,-1,-1,3.0,4.0,3.0,1692374819.0227466,18/08/2023 13:06:59
54,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692374829.069843,18/08/2023 13:07:09
55,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692374839.1168075,18/08/2023 13:07:19
56,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692374849.181257,18/08/2023 13:07:29
57,5,Rest,-1,-1,3.0,4.0,3.0,1692374859.2459776,18/08/2023 13:07:39
58,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692374869.2937505,18/08/2023 13:07:49
59,4,Pies,-1,-1,3.0,4.0,3.0,1692374879.3413408,18/08/2023 13:07:59
60,5,Rest,-1,-1,3.0,4.0,3.0,1692374889.3875384,18/08/2023 13:08:09
61,5,Rest,-1,-1,3.0,4.0,3.0,1692374899.4372766,18/08/2023 13:08:19
62,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692374909.4814806,18/08/2023 13:08:29
63,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692374919.5631087,18/08/2023 13:08:39
64,5,Rest,-1,-1,3.0,4.0,3.0,1692374929.5987935,18/08/2023 13:08:49
65,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692374939.6363828,18/08/2023 13:08:59
66,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692374949.689378,18/08/2023 13:09:09
67,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692374959.7516205,18/08/2023 13:09:19
68,4,Pies,-1,-1,3.0,4.0,3.0,1692374969.802573,18/08/2023 13:09:29
69,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692374979.8697705,18/08/2023 13:09:39
70,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692374989.939801,18/08/2023 13:09:49
71,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692374999.976114,18/08/2023 13:09:59
72,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692375010.036834,18/08/2023 13:10:10
73,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692375020.1130724,18/08/2023 13:10:20
74,4,Pies,-1,-1,3.0,4.0,3.0,1692375030.174779,18/08/2023 13:10:30
75,4,Pies,-1,-1,3.0,4.0,3.0,1692375040.2085354,18/08/2023 13:10:40
