;1;2;4;5
1;0,4074074074074074;0,3333333333333333;0,1111111111111111;0,14814814814814814
2;0,25925925925925924;0,5925925925925926;0,07407407407407407;0,07407407407407407
4;0,25925925925925924;0,14814814814814814;0,4444444444444444;0,14814814814814814
5;0,18518518518518517;0,07407407407407407;0,2962962962962963;0,4444444444444444
