;1;2;4;5
1;0,5925925925925926;0,2222222222222222;0,14814814814814814;0,037037037037037035
2;0,2962962962962963;0,5185185185185185;0,1111111111111111;0,07407407407407407
4;0,3333333333333333;0,18518518518518517;0,3333333333333333;0,14814814814814814
5;0,1111111111111111;0,0;0,1111111111111111;0,7777777777777778
