trialNumber,classNumber,className,prediction,probabilities,startingTime,cueDuration,finishDuration,trialTime,trialTime(legible)
1,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1701288028.8695717,29/11/2023 17:00:28
2,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1701288038.94162,29/11/2023 17:00:38
3,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1701288048.974254,29/11/2023 17:00:48
4,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1701288058.9933078,29/11/2023 17:00:58
5,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1701288069.1261694,29/11/2023 17:01:09
6,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1701288079.1503367,29/11/2023 17:01:19
7,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1701288089.195961,29/11/2023 17:01:29
8,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1701288099.2400723,29/11/2023 17:01:39
9,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1701288109.261428,29/11/2023 17:01:49
10,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1701288119.3390298,29/11/2023 17:01:59
11,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1701288129.3641477,29/11/2023 17:02:09
12,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1701288139.4002454,29/11/2023 17:02:19
13,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1701288149.4418688,29/11/2023 17:02:29
14,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1701288159.4461036,29/11/2023 17:02:39
15,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1701288169.4660614,29/11/2023 17:02:49
16,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1701288179.5103943,29/11/2023 17:02:59
17,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1701288189.5232863,29/11/2023 17:03:09
18,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1701288199.5528502,29/11/2023 17:03:19
19,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1701288209.611058,29/11/2023 17:03:29
20,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1701288219.7071161,29/11/2023 17:03:39
