trialNumber,classNumber,className,prediction,probabilities,startingTime,cueDuration,finishDuration,trialTime,trialTime(legible)
20,4,Pies,-1,-1,3.0,4.0,3.0,1692788842.0901313,23/08/2023 08:07:22
21,4,Pies,-1,-1,3.0,4.0,3.0,1692788852.093431,23/08/2023 08:07:32
22,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692788862.1027827,23/08/2023 08:07:42
23,4,Pies,-1,-1,3.0,4.0,3.0,1692788872.1334686,23/08/2023 08:07:52
24,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692788882.1441429,23/08/2023 08:08:02
25,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692788892.143221,23/08/2023 08:08:12
26,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692788902.143186,23/08/2023 08:08:22
27,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692788912.144241,23/08/2023 08:08:32
28,5,Rest,-1,-1,3.0,4.0,3.0,1692788922.1828604,23/08/2023 08:08:42
29,5,Rest,-1,-1,3.0,4.0,3.0,1692788932.1943164,23/08/2023 08:08:52
30,4,Pies,-1,-1,3.0,4.0,3.0,1692788942.2108605,23/08/2023 08:09:02
31,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692788952.227797,23/08/2023 08:09:12
32,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692788962.2398577,23/08/2023 08:09:22
33,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692788972.2546258,23/08/2023 08:09:32
34,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692788982.254174,23/08/2023 08:09:42
35,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692788992.2738945,23/08/2023 08:09:52
36,4,Pies,-1,-1,3.0,4.0,3.0,1692789002.2845864,23/08/2023 08:10:02
37,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692789012.2837462,23/08/2023 08:10:12
38,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692789022.3032196,23/08/2023 08:10:22
39,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692789032.3277774,23/08/2023 08:10:32
40,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692789042.3338292,23/08/2023 08:10:42
41,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692789052.3328056,23/08/2023 08:10:52
42,5,Rest,-1,-1,3.0,4.0,3.0,1692789062.3398607,23/08/2023 08:11:02
43,5,Rest,-1,-1,3.0,4.0,3.0,1692789072.3507557,23/08/2023 08:11:12
44,5,Rest,-1,-1,3.0,4.0,3.0,1692789082.3727715,23/08/2023 08:11:22
45,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692789092.3850186,23/08/2023 08:11:32
46,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692789102.400997,23/08/2023 08:11:42
47,4,Pies,-1,-1,3.0,4.0,3.0,1692789112.417852,23/08/2023 08:11:52
48,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692789122.4281533,23/08/2023 08:12:02
49,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692789132.4262989,23/08/2023 08:12:12
50,5,Rest,-1,-1,3.0,4.0,3.0,1692789142.430615,23/08/2023 08:12:22
51,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692789152.4455864,23/08/2023 08:12:32
52,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692789162.4492364,23/08/2023 08:12:42
53,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692789172.4569073,23/08/2023 08:12:52
54,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692789182.4578702,23/08/2023 08:13:02
55,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692789192.4788702,23/08/2023 08:13:12
56,4,Pies,-1,-1,3.0,4.0,3.0,1692789202.4908671,23/08/2023 08:13:22
57,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692789212.5137901,23/08/2023 08:13:32
58,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692789222.5428581,23/08/2023 08:13:42
59,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692789232.5537014,23/08/2023 08:13:52
60,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692789242.573296,23/08/2023 08:14:02
61,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692789252.5918531,23/08/2023 08:14:12
62,5,Rest,-1,-1,3.0,4.0,3.0,1692789262.5987108,23/08/2023 08:14:22
63,4,Pies,-1,-1,3.0,4.0,3.0,1692789272.6155589,23/08/2023 08:14:32
64,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692789282.6202455,23/08/2023 08:14:42
65,4,Pies,-1,-1,3.0,4.0,3.0,1692789292.6336453,23/08/2023 08:14:52
66,5,Rest,-1,-1,3.0,4.0,3.0,1692789302.663267,23/08/2023 08:15:02
67,4,Pies,-1,-1,3.0,4.0,3.0,1692789312.679453,23/08/2023 08:15:12
68,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692789322.698791,23/08/2023 08:15:22
69,5,Rest,-1,-1,3.0,4.0,3.0,1692789332.709845,23/08/2023 08:15:32
70,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692789342.7091527,23/08/2023 08:15:42
71,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692789352.7309492,23/08/2023 08:15:52
72,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692789362.7428553,23/08/2023 08:16:02
73,5,Rest,-1,-1,3.0,4.0,3.0,1692789372.7729597,23/08/2023 08:16:12
74,4,Pies,-1,-1,3.0,4.0,3.0,1692789382.7898643,23/08/2023 08:16:22
75,5,Rest,-1,-1,3.0,4.0,3.0,1692789392.8038206,23/08/2023 08:16:32
