;1;2;4;5
1;0,5555555555555556;0,18518518518518517;0,2222222222222222;0,037037037037037035
2;0,2962962962962963;0,3333333333333333;0,2962962962962963;0,07407407407407407
4;0,2962962962962963;0,2962962962962963;0,2222222222222222;0,18518518518518517
5;0,18518518518518517;0,037037037037037035;0,1111111111111111;0,6666666666666666
