trialNumber,classNumber,className,prediction,probabilities,startingTime,cueDuration,finishDuration,trialTime,trialTime(legible)
1,5,Rest,-1,-1,3.0,4.0,3.0,1691605474.3225527,09/08/2023 15:24:34
2,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691605484.3322256,09/08/2023 15:24:44
3,4,Pies,-1,-1,3.0,4.0,3.0,1691605494.3500938,09/08/2023 15:24:54
4,5,Rest,-1,-1,3.0,4.0,3.0,1691605504.3610957,09/08/2023 15:25:04
5,4,Pies,-1,-1,3.0,4.0,3.0,1691605514.3586595,09/08/2023 15:25:14
6,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691605524.3599417,09/08/2023 15:25:24
7,5,Rest,-1,-1,3.0,4.0,3.0,1691605534.3603563,09/08/2023 15:25:34
8,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691605544.3603363,09/08/2023 15:25:44
9,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691605554.3603654,09/08/2023 15:25:54
10,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691605564.3613043,09/08/2023 15:26:04
11,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691605574.3610997,09/08/2023 15:26:14
12,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691605584.362076,09/08/2023 15:26:24
13,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691605594.3622591,09/08/2023 15:26:34
14,5,Rest,-1,-1,3.0,4.0,3.0,1691605604.362219,09/08/2023 15:26:44
15,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691605614.3631399,09/08/2023 15:26:54
16,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691605624.4015992,09/08/2023 15:27:04
17,5,Rest,-1,-1,3.0,4.0,3.0,1691605634.4120958,09/08/2023 15:27:14
18,5,Rest,-1,-1,3.0,4.0,3.0,1691605644.4321566,09/08/2023 15:27:24
19,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691605654.4431,09/08/2023 15:27:34
20,5,Rest,-1,-1,3.0,4.0,3.0,1691605664.463172,09/08/2023 15:27:44
21,5,Rest,-1,-1,3.0,4.0,3.0,1691605674.4731467,09/08/2023 15:27:54
22,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691605684.4734166,09/08/2023 15:28:04
23,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691605694.473614,09/08/2023 15:28:14
24,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691605704.49409,09/08/2023 15:28:24
25,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691605714.514094,09/08/2023 15:28:34
26,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691605724.5309327,09/08/2023 15:28:44
27,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691605734.5436156,09/08/2023 15:28:54
28,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691605744.5540955,09/08/2023 15:29:04
29,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691605754.5751436,09/08/2023 15:29:14
30,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691605764.586141,09/08/2023 15:29:24
31,5,Rest,-1,-1,3.0,4.0,3.0,1691605774.6060126,09/08/2023 15:29:34
32,5,Rest,-1,-1,3.0,4.0,3.0,1691605784.615626,09/08/2023 15:29:44
33,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691605794.655094,09/08/2023 15:29:54
34,4,Pies,-1,-1,3.0,4.0,3.0,1691605804.6655648,09/08/2023 15:30:04
35,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691605814.6860933,09/08/2023 15:30:14
36,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691605824.6958444,09/08/2023 15:30:24
37,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691605834.7175105,09/08/2023 15:30:34
38,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691605844.7260916,09/08/2023 15:30:44
39,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691605854.7472334,09/08/2023 15:30:54
40,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691605864.7670925,09/08/2023 15:31:04
41,4,Pies,-1,-1,3.0,4.0,3.0,1691605874.777049,09/08/2023 15:31:14
42,4,Pies,-1,-1,3.0,4.0,3.0,1691605884.7979164,09/08/2023 15:31:24
43,4,Pies,-1,-1,3.0,4.0,3.0,1691605894.80613,09/08/2023 15:31:34
44,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691605904.8292024,09/08/2023 15:31:44
45,5,Rest,-1,-1,3.0,4.0,3.0,1691605914.8371112,09/08/2023 15:31:54
46,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691605924.85809,09/08/2023 15:32:04
47,4,Pies,-1,-1,3.0,4.0,3.0,1691605934.8690898,09/08/2023 15:32:14
48,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691605944.8886578,09/08/2023 15:32:24
49,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691605954.9086037,09/08/2023 15:32:34
50,5,Rest,-1,-1,3.0,4.0,3.0,1691605964.9185846,09/08/2023 15:32:44
51,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691605974.9389157,09/08/2023 15:32:54
52,4,Pies,-1,-1,3.0,4.0,3.0,1691605984.9486418,09/08/2023 15:33:04
53,5,Rest,-1,-1,3.0,4.0,3.0,1691605994.9686472,09/08/2023 15:33:14
54,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691606004.9808555,09/08/2023 15:33:24
55,4,Pies,-1,-1,3.0,4.0,3.0,1691606015.0111146,09/08/2023 15:33:35
56,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691606025.030642,09/08/2023 15:33:45
57,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691606035.0496037,09/08/2023 15:33:55
58,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691606045.0609722,09/08/2023 15:34:05
59,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691606055.0810347,09/08/2023 15:34:15
60,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691606065.1125607,09/08/2023 15:34:25
61,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691606075.1214886,09/08/2023 15:34:35
62,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691606085.1415658,09/08/2023 15:34:45
63,4,Pies,-1,-1,3.0,4.0,3.0,1691606095.152917,09/08/2023 15:34:55
64,4,Pies,-1,-1,3.0,4.0,3.0,1691606105.1711504,09/08/2023 15:35:05
65,5,Rest,-1,-1,3.0,4.0,3.0,1691606115.1920874,09/08/2023 15:35:15
66,4,Pies,-1,-1,3.0,4.0,3.0,1691606125.2252228,09/08/2023 15:35:25
67,5,Rest,-1,-1,3.0,4.0,3.0,1691606135.25424,09/08/2023 15:35:35
68,4,Pies,-1,-1,3.0,4.0,3.0,1691606145.281031,09/08/2023 15:35:45
69,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691606155.3025742,09/08/2023 15:35:55
70,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691606165.3291185,09/08/2023 15:36:05
71,4,Pies,-1,-1,3.0,4.0,3.0,1691606175.342937,09/08/2023 15:36:15
72,4,Pies,-1,-1,3.0,4.0,3.0,1691606185.3646762,09/08/2023 15:36:25
73,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691606195.3923569,09/08/2023 15:36:35
74,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691606205.4166117,09/08/2023 15:36:45
75,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691606215.4462285,09/08/2023 15:36:55
