trialNumber,classNumber,className,prediction,probabilities,startingTime,cueDuration,finishDuration,trialTime,trialTime(legible)
1,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692211610.6486673,16/08/2023 15:46:50
2,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692211620.6991882,16/08/2023 15:47:00
3,4,Pies,-1,-1,3.0,4.0,3.0,1692211630.7324564,16/08/2023 15:47:10
4,4,Pies,-1,-1,3.0,4.0,3.0,1692211640.7669642,16/08/2023 15:47:20
5,4,Pies,-1,-1,3.0,4.0,3.0,1692211650.7783127,16/08/2023 15:47:30
6,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692211660.8306556,16/08/2023 15:47:40
7,4,Pies,-1,-1,3.0,4.0,3.0,1692211670.876721,16/08/2023 15:47:50
8,5,Rest,-1,-1,3.0,4.0,3.0,1692211680.9081936,16/08/2023 15:48:00
9,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692211690.9486496,16/08/2023 15:48:10
10,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692211700.974712,16/08/2023 15:48:20
11,5,Rest,-1,-1,3.0,4.0,3.0,1692211710.9804387,16/08/2023 15:48:30
12,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692211721.00359,16/08/2023 15:48:41
13,5,Rest,-1,-1,3.0,4.0,3.0,1692211731.0185072,16/08/2023 15:48:51
14,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692211741.0410082,16/08/2023 15:49:01
15,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692211751.0827062,16/08/2023 15:49:11
16,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692211761.116387,16/08/2023 15:49:21
17,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692211771.1756003,16/08/2023 15:49:31
18,5,Rest,-1,-1,3.0,4.0,3.0,1692211781.2047179,16/08/2023 15:49:41
19,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692211791.2456028,16/08/2023 15:49:51
20,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692211801.2920709,16/08/2023 15:50:01
21,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692211811.343648,16/08/2023 15:50:11
22,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692211821.3775198,16/08/2023 15:50:21
23,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692211831.4173377,16/08/2023 15:50:31
