trialNumber,classNumber,className,prediction,probabilities,startingTime,cueDuration,finishDuration,trialTime,trialTime(legible)
1,5,Rest,-1,-1,3.0,4.0,3.0,1691606480.9233847,09/08/2023 15:41:20
2,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691606490.9356863,09/08/2023 15:41:30
3,5,Rest,-1,-1,3.0,4.0,3.0,1691606500.94067,09/08/2023 15:41:40
4,4,Pies,-1,-1,3.0,4.0,3.0,1691606510.9616673,09/08/2023 15:41:50
5,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691606520.970145,09/08/2023 15:42:00
6,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691606530.9709842,09/08/2023 15:42:10
7,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691606540.972417,09/08/2023 15:42:20
8,5,Rest,-1,-1,3.0,4.0,3.0,1691606550.9906766,09/08/2023 15:42:30
9,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691606561.0011961,09/08/2023 15:42:41
10,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691606571.002096,09/08/2023 15:42:51
11,5,Rest,-1,-1,3.0,4.0,3.0,1691606581.0021286,09/08/2023 15:43:01
12,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691606591.0031164,09/08/2023 15:43:11
13,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691606601.0026708,09/08/2023 15:43:21
14,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691606611.0016668,09/08/2023 15:43:31
15,5,Rest,-1,-1,3.0,4.0,3.0,1691606621.0032325,09/08/2023 15:43:41
16,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691606631.024509,09/08/2023 15:43:51
17,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691606641.0346642,09/08/2023 15:44:01
18,5,Rest,-1,-1,3.0,4.0,3.0,1691606651.0736756,09/08/2023 15:44:11
19,4,Pies,-1,-1,3.0,4.0,3.0,1691606661.083666,09/08/2023 15:44:21
20,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691606671.105668,09/08/2023 15:44:31
21,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691606681.11515,09/08/2023 15:44:41
22,4,Pies,-1,-1,3.0,4.0,3.0,1691606691.1297293,09/08/2023 15:44:51
23,5,Rest,-1,-1,3.0,4.0,3.0,1691606701.144874,09/08/2023 15:45:01
24,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691606711.1648467,09/08/2023 15:45:11
25,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691606721.1820729,09/08/2023 15:45:21
26,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691606731.1995876,09/08/2023 15:45:31
27,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691606741.2257485,09/08/2023 15:45:41
28,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691606751.2477894,09/08/2023 15:45:51
29,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691606761.2571936,09/08/2023 15:46:01
30,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691606771.275717,09/08/2023 15:46:11
31,4,Pies,-1,-1,3.0,4.0,3.0,1691606781.2872982,09/08/2023 15:46:21
32,5,Rest,-1,-1,3.0,4.0,3.0,1691606791.305609,09/08/2023 15:46:31
33,4,Pies,-1,-1,3.0,4.0,3.0,1691606801.326944,09/08/2023 15:46:41
34,4,Pies,-1,-1,3.0,4.0,3.0,1691606811.3378553,09/08/2023 15:46:51
35,4,Pies,-1,-1,3.0,4.0,3.0,1691606821.358663,09/08/2023 15:47:01
36,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691606831.3664281,09/08/2023 15:47:11
37,5,Rest,-1,-1,3.0,4.0,3.0,1691606841.3881123,09/08/2023 15:47:21
38,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691606851.3986382,09/08/2023 15:47:31
39,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691606861.4189157,09/08/2023 15:47:41
40,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691606871.4295423,09/08/2023 15:47:51
41,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691606881.4487946,09/08/2023 15:48:01
42,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691606891.469662,09/08/2023 15:48:11
43,5,Rest,-1,-1,3.0,4.0,3.0,1691606901.4792795,09/08/2023 15:48:21
44,4,Pies,-1,-1,3.0,4.0,3.0,1691606911.5008237,09/08/2023 15:48:31
45,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691606921.5106602,09/08/2023 15:48:41
46,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691606931.5296626,09/08/2023 15:48:51
47,4,Pies,-1,-1,3.0,4.0,3.0,1691606941.541212,09/08/2023 15:49:01
48,4,Pies,-1,-1,3.0,4.0,3.0,1691606951.5796626,09/08/2023 15:49:11
49,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691606961.5901725,09/08/2023 15:49:21
50,5,Rest,-1,-1,3.0,4.0,3.0,1691606971.6116629,09/08/2023 15:49:31
51,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691606981.6223135,09/08/2023 15:49:41
52,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691606991.6413734,09/08/2023 15:49:51
53,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691607001.6531696,09/08/2023 15:50:01
54,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691607011.6911821,09/08/2023 15:50:11
55,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691607021.7236595,09/08/2023 15:50:21
56,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691607031.753815,09/08/2023 15:50:31
57,5,Rest,-1,-1,3.0,4.0,3.0,1691607041.7816603,09/08/2023 15:50:41
58,5,Rest,-1,-1,3.0,4.0,3.0,1691607051.7921667,09/08/2023 15:50:51
59,5,Rest,-1,-1,3.0,4.0,3.0,1691607061.8136272,09/08/2023 15:51:01
60,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691607071.8319693,09/08/2023 15:51:11
61,4,Pies,-1,-1,3.0,4.0,3.0,1691607081.86275,09/08/2023 15:51:21
62,5,Rest,-1,-1,3.0,4.0,3.0,1691607091.893141,09/08/2023 15:51:31
63,4,Pies,-1,-1,3.0,4.0,3.0,1691607101.9038632,09/08/2023 15:51:41
64,4,Pies,-1,-1,3.0,4.0,3.0,1691607111.9449904,09/08/2023 15:51:51
65,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691607121.9726639,09/08/2023 15:52:01
66,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691607132.005594,09/08/2023 15:52:12
67,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691607142.034769,09/08/2023 15:52:22
68,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691607152.0459852,09/08/2023 15:52:32
69,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691607162.0641139,09/08/2023 15:52:42
70,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691607172.0833573,09/08/2023 15:52:52
71,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691607182.1085663,09/08/2023 15:53:02
72,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691607192.1251755,09/08/2023 15:53:12
73,4,Pies,-1,-1,3.0,4.0,3.0,1691607202.1451628,09/08/2023 15:53:22
74,4,Pies,-1,-1,3.0,4.0,3.0,1691607212.175781,09/08/2023 15:53:32
75,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691607222.2066586,09/08/2023 15:53:42
