trialNumber,classNumber,className,prediction,probabilities,startingTime,cueDuration,finishDuration,trialTime,trialTime(legible)
1,4,Pies,-1,-1,3.0,4.0,3.0,1695244739.3719766,20/09/2023 18:18:59
2,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1695244749.3810267,20/09/2023 18:19:09
3,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1695244759.4118888,20/09/2023 18:19:19
4,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1695244769.4194849,20/09/2023 18:19:29
5,4,Pies,-1,-1,3.0,4.0,3.0,1695244779.4289334,20/09/2023 18:19:39
6,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1695244789.4491854,20/09/2023 18:19:49
7,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1695244799.458907,20/09/2023 18:19:59
8,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1695244809.4588842,20/09/2023 18:20:09
9,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1695244819.4819293,20/09/2023 18:20:19
10,4,Pies,-1,-1,3.0,4.0,3.0,1695244829.490405,20/09/2023 18:20:29
11,5,Rest,-1,-1,3.0,4.0,3.0,1695244839.4899392,20/09/2023 18:20:39
12,5,Rest,-1,-1,3.0,4.0,3.0,1695244849.4907322,20/09/2023 18:20:49
13,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1695244859.5117245,20/09/2023 18:20:59
14,4,Pies,-1,-1,3.0,4.0,3.0,1695244869.5221405,20/09/2023 18:21:09
15,5,Rest,-1,-1,3.0,4.0,3.0,1695244879.5231252,20/09/2023 18:21:19
16,5,Rest,-1,-1,3.0,4.0,3.0,1695244889.5222125,20/09/2023 18:21:29
17,4,Pies,-1,-1,3.0,4.0,3.0,1695244899.5225375,20/09/2023 18:21:39
18,4,Pies,-1,-1,3.0,4.0,3.0,1695244909.523105,20/09/2023 18:21:49
19,5,Rest,-1,-1,3.0,4.0,3.0,1695244919.5429626,20/09/2023 18:21:59
20,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1695244929.564037,20/09/2023 18:22:09
21,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1695244939.5739043,20/09/2023 18:22:19
22,4,Pies,-1,-1,3.0,4.0,3.0,1695244949.5940201,20/09/2023 18:22:29
23,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1695244959.6024358,20/09/2023 18:22:39
24,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1695244969.6229043,20/09/2023 18:22:49
25,5,Rest,-1,-1,3.0,4.0,3.0,1695244979.633392,20/09/2023 18:22:59
26,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1695244989.6743484,20/09/2023 18:23:09
27,4,Pies,-1,-1,3.0,4.0,3.0,1695244999.685409,20/09/2023 18:23:19
28,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1695245009.7051382,20/09/2023 18:23:29
29,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1695245019.7149963,20/09/2023 18:23:39
30,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1695245029.735021,20/09/2023 18:23:49
31,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1695245039.744411,20/09/2023 18:23:59
32,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1695245049.7654376,20/09/2023 18:24:09
33,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1695245059.77732,20/09/2023 18:24:19
34,5,Rest,-1,-1,3.0,4.0,3.0,1695245069.7970495,20/09/2023 18:24:29
35,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1695245079.8165207,20/09/2023 18:24:39
36,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1695245089.8249495,20/09/2023 18:24:49
37,5,Rest,-1,-1,3.0,4.0,3.0,1695245099.8448482,20/09/2023 18:24:59
38,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1695245109.8553855,20/09/2023 18:25:09
39,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1695245119.8771377,20/09/2023 18:25:19
40,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1695245129.8877063,20/09/2023 18:25:29
41,4,Pies,-1,-1,3.0,4.0,3.0,1695245139.9080312,20/09/2023 18:25:39
42,4,Pies,-1,-1,3.0,4.0,3.0,1695245149.9179032,20/09/2023 18:25:49
43,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1695245159.9359264,20/09/2023 18:25:59
44,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1695245169.9589932,20/09/2023 18:26:09
45,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1695245179.9685438,20/09/2023 18:26:19
46,5,Rest,-1,-1,3.0,4.0,3.0,1695245189.9881148,20/09/2023 18:26:29
47,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1695245199.9982142,20/09/2023 18:26:39
48,5,Rest,-1,-1,3.0,4.0,3.0,1695245210.0174236,20/09/2023 18:26:50
49,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1695245220.0551796,20/09/2023 18:27:00
50,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1695245230.078954,20/09/2023 18:27:10
51,5,Rest,-1,-1,3.0,4.0,3.0,1695245240.0993881,20/09/2023 18:27:20
52,4,Pies,-1,-1,3.0,4.0,3.0,1695245250.1088617,20/09/2023 18:27:30
53,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1695245260.1288986,20/09/2023 18:27:40
54,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1695245270.1413963,20/09/2023 18:27:50
55,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1695245280.1592886,20/09/2023 18:28:00
56,5,Rest,-1,-1,3.0,4.0,3.0,1695245290.1800468,20/09/2023 18:28:10
57,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1695245300.1924012,20/09/2023 18:28:20
58,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1695245310.2094343,20/09/2023 18:28:30
59,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1695245320.2410402,20/09/2023 18:28:40
60,4,Pies,-1,-1,3.0,4.0,3.0,1695245330.2516081,20/09/2023 18:28:50
61,5,Rest,-1,-1,3.0,4.0,3.0,1695245340.2809813,20/09/2023 18:29:00
62,4,Pies,-1,-1,3.0,4.0,3.0,1695245350.3158362,20/09/2023 18:29:10
63,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1695245360.3318892,20/09/2023 18:29:20
64,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1695245370.3508995,20/09/2023 18:29:30
