trialNumber,classNumber,className,prediction,probabilities,startingTime,cueDuration,finishDuration,trialTime,trialTime(legible)
1,5,Rest,-1,-1,3.0,4.0,3.0,1691692423.040673,10/08/2023 15:33:43
2,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691692433.074823,10/08/2023 15:33:53
3,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691692443.0820937,10/08/2023 15:34:03
4,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691692453.1039097,10/08/2023 15:34:13
5,4,Pies,-1,-1,3.0,4.0,3.0,1691692463.1075761,10/08/2023 15:34:23
6,4,Pies,-1,-1,3.0,4.0,3.0,1691692473.1312952,10/08/2023 15:34:33
7,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691692483.1384852,10/08/2023 15:34:43
8,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691692493.139154,10/08/2023 15:34:53
9,4,Pies,-1,-1,3.0,4.0,3.0,1691692503.1705678,10/08/2023 15:35:03
10,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691692513.1712425,10/08/2023 15:35:13
11,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691692523.1710265,10/08/2023 15:35:23
12,4,Pies,-1,-1,3.0,4.0,3.0,1691692533.1718595,10/08/2023 15:35:33
13,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691692543.1810617,10/08/2023 15:35:43
14,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691692553.1907763,10/08/2023 15:35:53
15,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691692563.212078,10/08/2023 15:36:03
16,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691692573.2215552,10/08/2023 15:36:13
17,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691692583.2452898,10/08/2023 15:36:23
18,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691692593.251592,10/08/2023 15:36:33
19,5,Rest,-1,-1,3.0,4.0,3.0,1691692603.2720292,10/08/2023 15:36:43
20,5,Rest,-1,-1,3.0,4.0,3.0,1691692613.2830362,10/08/2023 15:36:53
21,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691692623.303406,10/08/2023 15:37:03
22,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691692633.3230357,10/08/2023 15:37:13
23,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691692643.3336256,10/08/2023 15:37:23
24,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691692653.353179,10/08/2023 15:37:33
25,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691692663.363984,10/08/2023 15:37:43
26,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691692673.385043,10/08/2023 15:37:53
27,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691692683.3937187,10/08/2023 15:38:03
28,4,Pies,-1,-1,3.0,4.0,3.0,1691692693.4155374,10/08/2023 15:38:13
29,5,Rest,-1,-1,3.0,4.0,3.0,1691692703.4350433,10/08/2023 15:38:23
30,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691692713.46487,10/08/2023 15:38:33
31,4,Pies,-1,-1,3.0,4.0,3.0,1691692723.4760706,10/08/2023 15:38:43
32,5,Rest,-1,-1,3.0,4.0,3.0,1691692733.496026,10/08/2023 15:38:53
33,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691692743.50554,10/08/2023 15:39:03
34,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691692753.5262403,10/08/2023 15:39:13
35,4,Pies,-1,-1,3.0,4.0,3.0,1691692763.5365188,10/08/2023 15:39:23
36,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691692773.5570345,10/08/2023 15:39:33
37,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691692783.578531,10/08/2023 15:39:43
38,5,Rest,-1,-1,3.0,4.0,3.0,1691692793.6066363,10/08/2023 15:39:53
39,4,Pies,-1,-1,3.0,4.0,3.0,1691692803.6170263,10/08/2023 15:40:03
40,4,Pies,-1,-1,3.0,4.0,3.0,1691692813.6389055,10/08/2023 15:40:13
41,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691692823.6480558,10/08/2023 15:40:23
42,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691692833.6676002,10/08/2023 15:40:33
43,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691692843.6899033,10/08/2023 15:40:43
44,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691692853.7167869,10/08/2023 15:40:53
45,5,Rest,-1,-1,3.0,4.0,3.0,1691692863.7305906,10/08/2023 15:41:03
46,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691692873.7505627,10/08/2023 15:41:13
47,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691692883.7893498,10/08/2023 15:41:23
48,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691692893.8185797,10/08/2023 15:41:33
49,5,Rest,-1,-1,3.0,4.0,3.0,1691692903.8395894,10/08/2023 15:41:43
50,4,Pies,-1,-1,3.0,4.0,3.0,1691692913.8598325,10/08/2023 15:41:53
51,5,Rest,-1,-1,3.0,4.0,3.0,1691692923.8914018,10/08/2023 15:42:03
52,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691692933.9212537,10/08/2023 15:42:13
53,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691692943.9426396,10/08/2023 15:42:23
54,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691692953.9720228,10/08/2023 15:42:33
55,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691692964.0030396,10/08/2023 15:42:44
56,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691692974.0324237,10/08/2023 15:42:54
57,4,Pies,-1,-1,3.0,4.0,3.0,1691692984.064282,10/08/2023 15:43:04
58,5,Rest,-1,-1,3.0,4.0,3.0,1691692994.0910242,10/08/2023 15:43:14
59,4,Pies,-1,-1,3.0,4.0,3.0,1691693004.1137502,10/08/2023 15:43:24
60,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691693014.1452377,10/08/2023 15:43:34
