trialNumber,classNumber,className,prediction,probabilities,startingTime,cueDuration,finishDuration,trialTime,trialTime(legible)
1,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691691458.0417113,10/08/2023 15:17:38
2,5,Rest,-1,-1,3.0,4.0,3.0,1691691468.048999,10/08/2023 15:17:48
3,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691691478.0675318,10/08/2023 15:17:58
4,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691691488.0784712,10/08/2023 15:18:08
5,5,Rest,-1,-1,3.0,4.0,3.0,1691691498.106501,10/08/2023 15:18:18
6,5,Rest,-1,-1,3.0,4.0,3.0,1691691508.1075253,10/08/2023 15:18:28
7,4,Pies,-1,-1,3.0,4.0,3.0,1691691518.1074579,10/08/2023 15:18:38
8,5,Rest,-1,-1,3.0,4.0,3.0,1691691528.107887,10/08/2023 15:18:48
9,5,Rest,-1,-1,3.0,4.0,3.0,1691691538.1079702,10/08/2023 15:18:58
10,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691691548.1078596,10/08/2023 15:19:08
11,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691691558.1079717,10/08/2023 15:19:18
12,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691691568.1079733,10/08/2023 15:19:28
13,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691691578.109703,10/08/2023 15:19:38
14,4,Pies,-1,-1,3.0,4.0,3.0,1691691588.1290205,10/08/2023 15:19:48
15,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691691598.1498003,10/08/2023 15:19:58
16,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691691608.1592534,10/08/2023 15:20:08
17,4,Pies,-1,-1,3.0,4.0,3.0,1691691618.1809719,10/08/2023 15:20:18
18,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691691628.1893437,10/08/2023 15:20:28
19,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691691638.2101138,10/08/2023 15:20:38
20,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691691648.2214935,10/08/2023 15:20:48
21,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691691658.241128,10/08/2023 15:20:58
22,5,Rest,-1,-1,3.0,4.0,3.0,1691691668.2511666,10/08/2023 15:21:08
23,4,Pies,-1,-1,3.0,4.0,3.0,1691691678.2711468,10/08/2023 15:21:18
24,5,Rest,-1,-1,3.0,4.0,3.0,1691691688.29377,10/08/2023 15:21:28
25,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691691698.3214817,10/08/2023 15:21:38
26,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691691708.3309765,10/08/2023 15:21:48
27,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691691718.3530025,10/08/2023 15:21:58
28,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691691728.3625944,10/08/2023 15:22:08
29,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691691738.383391,10/08/2023 15:22:18
30,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691691748.396751,10/08/2023 15:22:28
31,5,Rest,-1,-1,3.0,4.0,3.0,1691691758.4124885,10/08/2023 15:22:38
32,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691691768.4340372,10/08/2023 15:22:48
33,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691691778.4439232,10/08/2023 15:22:58
34,4,Pies,-1,-1,3.0,4.0,3.0,1691691788.4651318,10/08/2023 15:23:08
35,4,Pies,-1,-1,3.0,4.0,3.0,1691691798.4745314,10/08/2023 15:23:18
36,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691691808.4964416,10/08/2023 15:23:28
37,4,Pies,-1,-1,3.0,4.0,3.0,1691691818.504967,10/08/2023 15:23:38
38,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691691828.5259094,10/08/2023 15:23:48
39,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691691838.544096,10/08/2023 15:23:58
40,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691691848.5555582,10/08/2023 15:24:08
41,5,Rest,-1,-1,3.0,4.0,3.0,1691691858.5769713,10/08/2023 15:24:18
42,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691691868.5915148,10/08/2023 15:24:28
43,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691691878.6048908,10/08/2023 15:24:38
44,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691691888.616967,10/08/2023 15:24:48
45,4,Pies,-1,-1,3.0,4.0,3.0,1691691898.6369712,10/08/2023 15:24:58
46,4,Pies,-1,-1,3.0,4.0,3.0,1691691908.6575618,10/08/2023 15:25:08
47,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691691918.6876478,10/08/2023 15:25:18
48,4,Pies,-1,-1,3.0,4.0,3.0,1691691928.697349,10/08/2023 15:25:28
49,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691691938.7169673,10/08/2023 15:25:38
50,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691691948.7469683,10/08/2023 15:25:48
51,5,Rest,-1,-1,3.0,4.0,3.0,1691691958.759236,10/08/2023 15:25:58
52,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691691968.778964,10/08/2023 15:26:08
53,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691691978.7922194,10/08/2023 15:26:18
54,5,Rest,-1,-1,3.0,4.0,3.0,1691691988.8094764,10/08/2023 15:26:28
