trialNumber,classNumber,className,prediction,probabilities,startingTime,cueDuration,finishDuration,trialTime,trialTime(legible)
37,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692313448.2782946,17/08/2023 20:04:08
38,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692313458.3286233,17/08/2023 20:04:18
39,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692313468.381823,17/08/2023 20:04:28
40,4,Pies,-1,-1,3.0,4.0,3.0,1692313478.4401255,17/08/2023 20:04:38
41,5,Rest,-1,-1,3.0,4.0,3.0,1692313488.4727159,17/08/2023 20:04:48
42,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692313498.5144868,17/08/2023 20:04:58
43,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692313508.555624,17/08/2023 20:05:08
44,4,Pies,-1,-1,3.0,4.0,3.0,1692313518.581661,17/08/2023 20:05:18
45,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692313528.6147778,17/08/2023 20:05:28
46,5,Rest,-1,-1,3.0,4.0,3.0,1692313538.6549423,17/08/2023 20:05:38
47,4,Pies,-1,-1,3.0,4.0,3.0,1692313548.704523,17/08/2023 20:05:48
48,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692313558.7375772,17/08/2023 20:05:58
49,4,Pies,-1,-1,3.0,4.0,3.0,1692313568.8033898,17/08/2023 20:06:08
50,5,Rest,-1,-1,3.0,4.0,3.0,1692313578.838623,17/08/2023 20:06:18
51,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692313588.873979,17/08/2023 20:06:28
52,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692313598.925577,17/08/2023 20:06:38
53,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692313608.9526975,17/08/2023 20:06:48
54,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692313619.0124276,17/08/2023 20:06:59
55,5,Rest,-1,-1,3.0,4.0,3.0,1692313629.0663445,17/08/2023 20:07:09
56,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692313639.1166773,17/08/2023 20:07:19
57,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692313649.149535,17/08/2023 20:07:29
58,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692313659.2105727,17/08/2023 20:07:39
59,4,Pies,-1,-1,3.0,4.0,3.0,1692313669.2352052,17/08/2023 20:07:49
60,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692313679.262124,17/08/2023 20:07:59
61,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692313689.3222291,17/08/2023 20:08:09
62,4,Pies,-1,-1,3.0,4.0,3.0,1692313699.3675172,17/08/2023 20:08:19
63,5,Rest,-1,-1,3.0,4.0,3.0,1692313709.3997648,17/08/2023 20:08:29
64,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692313719.4241614,17/08/2023 20:08:39
65,4,Pies,-1,-1,3.0,4.0,3.0,1692313729.4701262,17/08/2023 20:08:49
66,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692313739.503146,17/08/2023 20:08:59
67,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692313749.545654,17/08/2023 20:09:09
68,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692313759.6101644,17/08/2023 20:09:19
69,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692313769.6546376,17/08/2023 20:09:29
70,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692313779.7066178,17/08/2023 20:09:39
71,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692313789.7646334,17/08/2023 20:09:49
72,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692313799.8035798,17/08/2023 20:09:59
73,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692313809.8519924,17/08/2023 20:10:09
74,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692313819.8968594,17/08/2023 20:10:19
75,5,Rest,-1,-1,3.0,4.0,3.0,1692313829.9390824,17/08/2023 20:10:29
