trialNumber,classNumber,className,prediction,probabilities,startingTime,cueDuration,finishDuration,trialTime,trialTime(legible)
1,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691529996.6701107,08/08/2023 18:26:36
2,4,Pies,-1,-1,3.0,4.0,3.0,1691530006.6786702,08/08/2023 18:26:46
3,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691530016.688454,08/08/2023 18:26:56
4,5,Rest,-1,-1,3.0,4.0,3.0,1691530026.690293,08/08/2023 18:27:06
5,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691530036.6955009,08/08/2023 18:27:16
6,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691530046.7077503,08/08/2023 18:27:26
7,5,Rest,-1,-1,3.0,4.0,3.0,1691530056.719884,08/08/2023 18:27:36
8,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691530066.725267,08/08/2023 18:27:46
9,5,Rest,-1,-1,3.0,4.0,3.0,1691530076.7370071,08/08/2023 18:27:56
10,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691530086.7376873,08/08/2023 18:28:06
11,5,Rest,-1,-1,3.0,4.0,3.0,1691530096.7582188,08/08/2023 18:28:16
12,4,Pies,-1,-1,3.0,4.0,3.0,1691530106.7675886,08/08/2023 18:28:26
13,4,Pies,-1,-1,3.0,4.0,3.0,1691530116.7680702,08/08/2023 18:28:36
14,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691530126.7690158,08/08/2023 18:28:46
15,4,Pies,-1,-1,3.0,4.0,3.0,1691530136.7691028,08/08/2023 18:28:56
16,5,Rest,-1,-1,3.0,4.0,3.0,1691530146.768654,08/08/2023 18:29:06
17,5,Rest,-1,-1,3.0,4.0,3.0,1691530156.7691026,08/08/2023 18:29:16
18,4,Pies,-1,-1,3.0,4.0,3.0,1691530166.7687945,08/08/2023 18:29:26
19,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691530176.7696686,08/08/2023 18:29:36
20,5,Rest,-1,-1,3.0,4.0,3.0,1691530186.7874248,08/08/2023 18:29:46
21,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691530196.8208559,08/08/2023 18:29:56
22,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691530206.841827,08/08/2023 18:30:06
23,4,Pies,-1,-1,3.0,4.0,3.0,1691530216.8500354,08/08/2023 18:30:16
24,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691530226.8705766,08/08/2023 18:30:26
25,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691530236.8806732,08/08/2023 18:30:36
26,5,Rest,-1,-1,3.0,4.0,3.0,1691530246.9006467,08/08/2023 18:30:46
27,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691530256.913335,08/08/2023 18:30:56
28,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691530266.9336228,08/08/2023 18:31:06
29,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691530276.9445443,08/08/2023 18:31:16
30,5,Rest,-1,-1,3.0,4.0,3.0,1691530286.9626572,08/08/2023 18:31:26
31,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691530296.9822633,08/08/2023 18:31:36
32,4,Pies,-1,-1,3.0,4.0,3.0,1691530306.9915893,08/08/2023 18:31:46
33,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691530317.0148685,08/08/2023 18:31:57
34,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691530327.021587,08/08/2023 18:32:07
35,4,Pies,-1,-1,3.0,4.0,3.0,1691530337.0402257,08/08/2023 18:32:17
36,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691530347.0536277,08/08/2023 18:32:27
37,4,Pies,-1,-1,3.0,4.0,3.0,1691530357.071498,08/08/2023 18:32:37
38,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691530367.0860257,08/08/2023 18:32:47
39,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691530377.1060984,08/08/2023 18:32:57
40,4,Pies,-1,-1,3.0,4.0,3.0,1691530387.1230657,08/08/2023 18:33:07
41,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691530397.133643,08/08/2023 18:33:17
42,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691530407.1524386,08/08/2023 18:33:27
43,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691530417.1644413,08/08/2023 18:33:37
44,5,Rest,-1,-1,3.0,4.0,3.0,1691530427.183521,08/08/2023 18:33:47
45,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691530437.2061005,08/08/2023 18:33:57
46,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691530447.2350986,08/08/2023 18:34:07
47,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691530457.2451003,08/08/2023 18:34:17
48,5,Rest,-1,-1,3.0,4.0,3.0,1691530467.2635632,08/08/2023 18:34:27
49,4,Pies,-1,-1,3.0,4.0,3.0,1691530477.2750952,08/08/2023 18:34:37
50,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691530487.2966092,08/08/2023 18:34:47
51,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691530497.3100042,08/08/2023 18:34:57
52,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691530507.3263345,08/08/2023 18:35:07
53,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691530517.3461146,08/08/2023 18:35:17
54,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691530527.3545647,08/08/2023 18:35:27
55,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691530537.370984,08/08/2023 18:35:37
56,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691530547.3886278,08/08/2023 18:35:47
57,5,Rest,-1,-1,3.0,4.0,3.0,1691530557.4100997,08/08/2023 18:35:57
58,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691530567.4381664,08/08/2023 18:36:07
59,4,Pies,-1,-1,3.0,4.0,3.0,1691530577.457605,08/08/2023 18:36:17
60,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691530587.4817102,08/08/2023 18:36:27
61,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691530597.4981184,08/08/2023 18:36:37
62,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691530607.5190237,08/08/2023 18:36:47
63,4,Pies,-1,-1,3.0,4.0,3.0,1691530617.548557,08/08/2023 18:36:57
64,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691530627.5600977,08/08/2023 18:37:07
