trialNumber,classNumber,className,prediction,probabilities,startingTime,cueDuration,finishDuration,trialTime,trialTime(legible)
1,4,Pies,-1,-1,3.0,4.0,3.0,1688139529.843025,30/06/2023 12:38:49
2,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1688139539.8783906,30/06/2023 12:38:59
3,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1688139549.886986,30/06/2023 12:39:09
4,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1688139559.899307,30/06/2023 12:39:19
5,4,Pies,-1,-1,3.0,4.0,3.0,1688139569.8992076,30/06/2023 12:39:29
6,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1688139579.899966,30/06/2023 12:39:39
7,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1688139589.899349,30/06/2023 12:39:49
8,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1688139599.9162495,30/06/2023 12:39:59
9,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1688139609.9461524,30/06/2023 12:40:09
10,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1688139619.945594,30/06/2023 12:40:19
11,4,Pies,-1,-1,3.0,4.0,3.0,1688139629.9661777,30/06/2023 12:40:29
12,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1688139639.9611979,30/06/2023 12:40:39
13,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1688139649.965634,30/06/2023 12:40:49
14,4,Pies,-1,-1,3.0,4.0,3.0,1688139659.962939,30/06/2023 12:40:59
15,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1688139669.9667509,30/06/2023 12:41:09
16,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1688139679.9661999,30/06/2023 12:41:19
17,4,Pies,-1,-1,3.0,4.0,3.0,1688139689.9766357,30/06/2023 12:41:29
18,5,Rest,-1,-1,3.0,4.0,3.0,1688139699.9918735,30/06/2023 12:41:39
19,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1688139710.011158,30/06/2023 12:41:50
20,5,Rest,-1,-1,3.0,4.0,3.0,1688139720.0405574,30/06/2023 12:42:00
21,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1688139730.0411127,30/06/2023 12:42:10
22,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1688139740.0395918,30/06/2023 12:42:20
23,4,Pies,-1,-1,3.0,4.0,3.0,1688139750.0403357,30/06/2023 12:42:30
24,5,Rest,-1,-1,3.0,4.0,3.0,1688139760.0408497,30/06/2023 12:42:40
25,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1688139770.057053,30/06/2023 12:42:50
26,5,Rest,-1,-1,3.0,4.0,3.0,1688139780.056391,30/06/2023 12:43:00
27,4,Pies,-1,-1,3.0,4.0,3.0,1688139790.0747128,30/06/2023 12:43:10
28,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1688139800.0709271,30/06/2023 12:43:20
29,4,Pies,-1,-1,3.0,4.0,3.0,1688139810.0754297,30/06/2023 12:43:30
30,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1688139820.0923254,30/06/2023 12:43:40
31,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1688139830.1453047,30/06/2023 12:43:50
32,5,Rest,-1,-1,3.0,4.0,3.0,1688139840.1658168,30/06/2023 12:44:00
33,4,Pies,-1,-1,3.0,4.0,3.0,1688139850.1670754,30/06/2023 12:44:10
34,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1688139860.1645987,30/06/2023 12:44:20
35,4,Pies,-1,-1,3.0,4.0,3.0,1688139870.1860976,30/06/2023 12:44:30
36,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1688139880.205717,30/06/2023 12:44:40
37,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1688139890.216978,30/06/2023 12:44:50
38,4,Pies,-1,-1,3.0,4.0,3.0,1688139900.2273436,30/06/2023 12:45:00
39,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1688139910.2470338,30/06/2023 12:45:10
40,5,Rest,-1,-1,3.0,4.0,3.0,1688139920.2598548,30/06/2023 12:45:20
41,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1688139930.26167,30/06/2023 12:45:30
42,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1688139940.26141,30/06/2023 12:45:40
43,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1688139950.2612891,30/06/2023 12:45:50
44,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1688139960.2619598,30/06/2023 12:46:00
45,4,Pies,-1,-1,3.0,4.0,3.0,1688139970.2614222,30/06/2023 12:46:10
46,5,Rest,-1,-1,3.0,4.0,3.0,1688139980.261327,30/06/2023 12:46:20
47,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1688139990.2719219,30/06/2023 12:46:30
48,5,Rest,-1,-1,3.0,4.0,3.0,1688140000.2911634,30/06/2023 12:46:40
49,5,Rest,-1,-1,3.0,4.0,3.0,1688140010.2963426,30/06/2023 12:46:50
50,5,Rest,-1,-1,3.0,4.0,3.0,1688140020.3221474,30/06/2023 12:47:00
51,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1688140030.3227315,30/06/2023 12:47:10
52,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1688140040.3253028,30/06/2023 12:47:20
53,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1688140050.3388543,30/06/2023 12:47:30
54,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1688140060.3872201,30/06/2023 12:47:40
55,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1688140070.40434,30/06/2023 12:47:50
56,5,Rest,-1,-1,3.0,4.0,3.0,1688140080.4503288,30/06/2023 12:48:00
57,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1688140090.461531,30/06/2023 12:48:10
58,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1688140100.4630327,30/06/2023 12:48:20
59,4,Pies,-1,-1,3.0,4.0,3.0,1688140110.472332,30/06/2023 12:48:30
60,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1688140120.4825594,30/06/2023 12:48:40
61,5,Rest,-1,-1,3.0,4.0,3.0,1688140130.497887,30/06/2023 12:48:50
62,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1688140140.5116572,30/06/2023 12:49:00
63,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1688140150.5170102,30/06/2023 12:49:10
64,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1688140160.5282006,30/06/2023 12:49:20
65,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1688140170.5437696,30/06/2023 12:49:30
66,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1688140180.5423903,30/06/2023 12:49:40
67,5,Rest,-1,-1,3.0,4.0,3.0,1688140190.545385,30/06/2023 12:49:50
68,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1688140200.5729015,30/06/2023 12:50:00
69,4,Pies,-1,-1,3.0,4.0,3.0,1688140210.5730565,30/06/2023 12:50:10
70,4,Pies,-1,-1,3.0,4.0,3.0,1688140220.5783923,30/06/2023 12:50:20
71,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1688140230.589924,30/06/2023 12:50:30
72,5,Rest,-1,-1,3.0,4.0,3.0,1688140240.6092756,30/06/2023 12:50:40
73,5,Rest,-1,-1,3.0,4.0,3.0,1688140250.6263702,30/06/2023 12:50:50
74,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1688140260.6418772,30/06/2023 12:51:00
75,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1688140270.653674,30/06/2023 12:51:10
