;1;2;4;5
1;0,25925925925925924;0,1111111111111111;0,25925925925925924;0,37037037037037035
2;0,1111111111111111;0,037037037037037035;0,3333333333333333;0,5185185185185185
4;0,037037037037037035;0,07407407407407407;0,25925925925925924;0,6296296296296297
5;0,14814814814814814;0,07407407407407407;0,4074074074074074;0,37037037037037035
