;1;2;4;5
1;0,37037037037037035;0,37037037037037035;0,2222222222222222;0,037037037037037035
2;0,5555555555555556;0,14814814814814814;0,14814814814814814;0,14814814814814814
4;0,2962962962962963;0,37037037037037035;0,14814814814814814;0,18518518518518517
5;0,1111111111111111;0,5185185185185185;0,1111111111111111;0,25925925925925924
