trialNumber,classNumber,className,prediction,probabilities,startingTime,cueDuration,finishDuration,trialTime,trialTime(legible)
1,4,Pies,-1,-1,3.0,4.0,3.0,1692138704.1403236,15/08/2023 19:31:44
2,5,Rest,-1,-1,3.0,4.0,3.0,1692138714.1524353,15/08/2023 19:31:54
3,5,Rest,-1,-1,3.0,4.0,3.0,1692138724.1683676,15/08/2023 19:32:04
4,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692138734.180229,15/08/2023 19:32:14
5,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692138744.1991105,15/08/2023 19:32:24
6,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692138754.2099245,15/08/2023 19:32:34
7,4,Pies,-1,-1,3.0,4.0,3.0,1692138764.2289062,15/08/2023 19:32:44
8,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692138774.2398067,15/08/2023 19:32:54
9,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692138784.2604184,15/08/2023 19:33:04
10,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692138794.2707462,15/08/2023 19:33:14
11,4,Pies,-1,-1,3.0,4.0,3.0,1692138804.2723508,15/08/2023 19:33:24
12,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692138814.2916982,15/08/2023 19:33:34
13,4,Pies,-1,-1,3.0,4.0,3.0,1692138824.3117678,15/08/2023 19:33:44
14,4,Pies,-1,-1,3.0,4.0,3.0,1692138834.3216581,15/08/2023 19:33:54
15,5,Rest,-1,-1,3.0,4.0,3.0,1692138844.3463037,15/08/2023 19:34:04
16,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692138854.3524492,15/08/2023 19:34:14
17,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692138864.3755553,15/08/2023 19:34:24
18,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692138874.3837929,15/08/2023 19:34:34
19,5,Rest,-1,-1,3.0,4.0,3.0,1692138884.4034357,15/08/2023 19:34:44
20,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692138894.4258475,15/08/2023 19:34:54
21,4,Pies,-1,-1,3.0,4.0,3.0,1692138904.4341996,15/08/2023 19:35:04
22,5,Rest,-1,-1,3.0,4.0,3.0,1692138914.4563677,15/08/2023 19:35:14
23,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692138924.4660027,15/08/2023 19:35:24
24,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692138934.486563,15/08/2023 19:35:34
25,5,Rest,-1,-1,3.0,4.0,3.0,1692138944.4949014,15/08/2023 19:35:44
26,4,Pies,-1,-1,3.0,4.0,3.0,1692138954.5183902,15/08/2023 19:35:54
27,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692138964.527999,15/08/2023 19:36:04
28,4,Pies,-1,-1,3.0,4.0,3.0,1692138974.5673895,15/08/2023 19:36:14
29,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692138984.5763457,15/08/2023 19:36:24
30,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692138994.5985606,15/08/2023 19:36:34
31,5,Rest,-1,-1,3.0,4.0,3.0,1692139004.6085875,15/08/2023 19:36:44
32,5,Rest,-1,-1,3.0,4.0,3.0,1692139014.6419935,15/08/2023 19:36:54
33,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692139024.6613357,15/08/2023 19:37:04
34,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692139034.6713374,15/08/2023 19:37:14
35,4,Pies,-1,-1,3.0,4.0,3.0,1692139044.6899912,15/08/2023 19:37:24
36,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692139054.7091866,15/08/2023 19:37:34
37,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692139064.743187,15/08/2023 19:37:44
38,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692139074.7495558,15/08/2023 19:37:54
39,4,Pies,-1,-1,3.0,4.0,3.0,1692139084.7735817,15/08/2023 19:38:04
40,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692139094.8205576,15/08/2023 19:38:14
41,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692139104.8440862,15/08/2023 19:38:24
42,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692139114.8626068,15/08/2023 19:38:34
43,5,Rest,-1,-1,3.0,4.0,3.0,1692139124.99067,15/08/2023 19:38:44
44,5,Rest,-1,-1,3.0,4.0,3.0,1692139135.0027695,15/08/2023 19:38:55
45,4,Pies,-1,-1,3.0,4.0,3.0,1692139145.025007,15/08/2023 19:39:05
46,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692139155.0541883,15/08/2023 19:39:15
47,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692139165.073935,15/08/2023 19:39:25
48,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692139175.1077402,15/08/2023 19:39:35
49,4,Pies,-1,-1,3.0,4.0,3.0,1692139185.1354427,15/08/2023 19:39:45
50,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692139195.1798568,15/08/2023 19:39:55
51,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692139205.209094,15/08/2023 19:40:05
52,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692139215.2291658,15/08/2023 19:40:15
53,4,Pies,-1,-1,3.0,4.0,3.0,1692139225.2566404,15/08/2023 19:40:25
54,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692139235.2755048,15/08/2023 19:40:35
55,5,Rest,-1,-1,3.0,4.0,3.0,1692139245.2891088,15/08/2023 19:40:45
56,4,Pies,-1,-1,3.0,4.0,3.0,1692139255.3198822,15/08/2023 19:40:55
57,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692139265.3404822,15/08/2023 19:41:05
58,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692139275.3685806,15/08/2023 19:41:15
59,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692139285.4094942,15/08/2023 19:41:25
60,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692139295.4504316,15/08/2023 19:41:35
61,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692139305.4800558,15/08/2023 19:41:45
62,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692139315.5115519,15/08/2023 19:41:55
63,5,Rest,-1,-1,3.0,4.0,3.0,1692139325.5446734,15/08/2023 19:42:05
64,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692139335.5813134,15/08/2023 19:42:15
65,4,Pies,-1,-1,3.0,4.0,3.0,1692139345.6157641,15/08/2023 19:42:25
66,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692139355.6579876,15/08/2023 19:42:35
67,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692139365.6944647,15/08/2023 19:42:45
68,5,Rest,-1,-1,3.0,4.0,3.0,1692139375.7841449,15/08/2023 19:42:55
69,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692139385.8703053,15/08/2023 19:43:05
70,5,Rest,-1,-1,3.0,4.0,3.0,1692139396.016117,15/08/2023 19:43:16
71,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692139406.0445116,15/08/2023 19:43:26
72,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692139416.087117,15/08/2023 19:43:36
73,5,Rest,-1,-1,3.0,4.0,3.0,1692139426.1130996,15/08/2023 19:43:46
74,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692139436.1476252,15/08/2023 19:43:56
75,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692139446.1906111,15/08/2023 19:44:06
