trialNumber,classNumber,className,prediction,probabilities,startingTime,cueDuration,finishDuration,trialTime,trialTime(legible)
1,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692139676.6366546,15/08/2023 19:47:56
2,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692139686.6478915,15/08/2023 19:48:06
3,4,Pies,-1,-1,3.0,4.0,3.0,1692139696.6557724,15/08/2023 19:48:16
4,5,Rest,-1,-1,3.0,4.0,3.0,1692139706.6762073,15/08/2023 19:48:26
5,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692139716.6890976,15/08/2023 19:48:36
6,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692139726.705362,15/08/2023 19:48:46
7,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692139736.7264447,15/08/2023 19:48:56
8,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692139746.7350852,15/08/2023 19:49:06
9,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692139756.7563856,15/08/2023 19:49:16
10,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692139766.765233,15/08/2023 19:49:26
11,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692139776.786995,15/08/2023 19:49:36
12,5,Rest,-1,-1,3.0,4.0,3.0,1692139786.7972414,15/08/2023 19:49:46
13,4,Pies,-1,-1,3.0,4.0,3.0,1692139796.8178706,15/08/2023 19:49:56
14,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692139806.8386705,15/08/2023 19:50:06
15,4,Pies,-1,-1,3.0,4.0,3.0,1692139816.848016,15/08/2023 19:50:16
16,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692139826.8693504,15/08/2023 19:50:26
17,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692139836.878275,15/08/2023 19:50:36
18,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692139846.899836,15/08/2023 19:50:46
19,4,Pies,-1,-1,3.0,4.0,3.0,1692139856.9099572,15/08/2023 19:50:56
20,4,Pies,-1,-1,3.0,4.0,3.0,1692139866.9504871,15/08/2023 19:51:06
21,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692139876.9788451,15/08/2023 19:51:16
22,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692139886.98954,15/08/2023 19:51:26
23,4,Pies,-1,-1,3.0,4.0,3.0,1692139897.011641,15/08/2023 19:51:37
24,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692139907.021665,15/08/2023 19:51:47
25,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692139917.0421019,15/08/2023 19:51:57
26,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692139927.05369,15/08/2023 19:52:07
27,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692139937.0909088,15/08/2023 19:52:17
28,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692139947.1021469,15/08/2023 19:52:27
29,4,Pies,-1,-1,3.0,4.0,3.0,1692139957.1269162,15/08/2023 19:52:37
30,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692139967.154732,15/08/2023 19:52:47
31,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692139977.1645732,15/08/2023 19:52:57
32,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692139987.2027273,15/08/2023 19:53:07
33,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692139997.2221746,15/08/2023 19:53:17
34,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692140007.24597,15/08/2023 19:53:27
35,4,Pies,-1,-1,3.0,4.0,3.0,1692140017.2667854,15/08/2023 19:53:37
36,4,Pies,-1,-1,3.0,4.0,3.0,1692140027.2736921,15/08/2023 19:53:47
37,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692140037.2970495,15/08/2023 19:53:57
38,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692140047.3067386,15/08/2023 19:54:07
39,5,Rest,-1,-1,3.0,4.0,3.0,1692140057.3465111,15/08/2023 19:54:17
40,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692140067.3767397,15/08/2023 19:54:27
41,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692140077.386863,15/08/2023 19:54:37
42,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692140087.4078948,15/08/2023 19:54:47
43,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692140097.4393306,15/08/2023 19:54:57
44,4,Pies,-1,-1,3.0,4.0,3.0,1692140107.4685593,15/08/2023 19:55:07
45,5,Rest,-1,-1,3.0,4.0,3.0,1692140117.488207,15/08/2023 19:55:17
46,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692140127.5184097,15/08/2023 19:55:27
47,5,Rest,-1,-1,3.0,4.0,3.0,1692140137.5500839,15/08/2023 19:55:37
48,4,Pies,-1,-1,3.0,4.0,3.0,1692140147.5921292,15/08/2023 19:55:47
49,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692140157.6095593,15/08/2023 19:55:57
50,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692140167.628852,15/08/2023 19:56:07
51,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692140177.6647372,15/08/2023 19:56:17
52,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692140187.6908953,15/08/2023 19:56:27
53,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692140197.7218335,15/08/2023 19:56:37
54,4,Pies,-1,-1,3.0,4.0,3.0,1692140207.7509186,15/08/2023 19:56:47
55,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692140217.7700558,15/08/2023 19:56:57
56,4,Pies,-1,-1,3.0,4.0,3.0,1692140227.8035202,15/08/2023 19:57:07
57,5,Rest,-1,-1,3.0,4.0,3.0,1692140237.8318372,15/08/2023 19:57:17
58,4,Pies,-1,-1,3.0,4.0,3.0,1692140247.8629103,15/08/2023 19:57:27
59,5,Rest,-1,-1,3.0,4.0,3.0,1692140257.8832722,15/08/2023 19:57:37
60,5,Rest,-1,-1,3.0,4.0,3.0,1692140267.9134758,15/08/2023 19:57:47
61,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692140277.9553673,15/08/2023 19:57:57
62,5,Rest,-1,-1,3.0,4.0,3.0,1692140287.9731452,15/08/2023 19:58:07
63,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692140298.0052435,15/08/2023 19:58:18
64,5,Rest,-1,-1,3.0,4.0,3.0,1692140308.0346444,15/08/2023 19:58:28
65,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692140318.0679085,15/08/2023 19:58:38
