trialNumber,classNumber,className,prediction,probabilities,startingTime,cueDuration,finishDuration,trialTime,trialTime(legible)
22,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1695497827.9042583,23/09/2023 16:37:07
23,4,Pies,-1,-1,3.0,4.0,3.0,1695497837.9167426,23/09/2023 16:37:17
24,5,Rest,-1,-1,3.0,4.0,3.0,1695497847.9380784,23/09/2023 16:37:27
25,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1695497857.948235,23/09/2023 16:37:37
26,4,Pies,-1,-1,3.0,4.0,3.0,1695497867.9637403,23/09/2023 16:37:47
27,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1695497877.9861841,23/09/2023 16:37:57
28,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1695497887.9951386,23/09/2023 16:38:07
29,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1695497898.0123003,23/09/2023 16:38:18
30,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1695497908.0271354,23/09/2023 16:38:28
31,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1695497918.047157,23/09/2023 16:38:38
32,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1695497928.0634542,23/09/2023 16:38:48
33,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1695497938.0761387,23/09/2023 16:38:58
34,4,Pies,-1,-1,3.0,4.0,3.0,1695497948.096089,23/09/2023 16:39:08
35,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1695497958.1060927,23/09/2023 16:39:18
36,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1695497968.128417,23/09/2023 16:39:28
37,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1695497978.1371922,23/09/2023 16:39:38
38,5,Rest,-1,-1,3.0,4.0,3.0,1695497988.1600912,23/09/2023 16:39:48
39,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1695497998.1790755,23/09/2023 16:39:58
40,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1695498008.2071373,23/09/2023 16:40:08
41,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1695498018.2204645,23/09/2023 16:40:18
42,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1695498028.2383795,23/09/2023 16:40:28
43,4,Pies,-1,-1,3.0,4.0,3.0,1695498038.2479959,23/09/2023 16:40:38
44,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1695498048.2705946,23/09/2023 16:40:48
45,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1695498058.2802734,23/09/2023 16:40:58
46,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1695498068.3049293,23/09/2023 16:41:08
47,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1695498078.332573,23/09/2023 16:41:18
48,4,Pies,-1,-1,3.0,4.0,3.0,1695498088.349666,23/09/2023 16:41:28
49,5,Rest,-1,-1,3.0,4.0,3.0,1695498098.3596935,23/09/2023 16:41:38
50,5,Rest,-1,-1,3.0,4.0,3.0,1695498108.3781848,23/09/2023 16:41:48
51,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1695498118.3906155,23/09/2023 16:41:58
52,4,Pies,-1,-1,3.0,4.0,3.0,1695498128.4065979,23/09/2023 16:42:08
53,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1695498138.4243271,23/09/2023 16:42:18
54,5,Rest,-1,-1,3.0,4.0,3.0,1695498148.4401343,23/09/2023 16:42:28
55,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1695498158.4591062,23/09/2023 16:42:38
56,4,Pies,-1,-1,3.0,4.0,3.0,1695498168.4706428,23/09/2023 16:42:48
57,5,Rest,-1,-1,3.0,4.0,3.0,1695498178.4876206,23/09/2023 16:42:58
58,5,Rest,-1,-1,3.0,4.0,3.0,1695498188.5009508,23/09/2023 16:43:08
59,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1695498198.5206134,23/09/2023 16:43:18
60,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1695498208.5324202,23/09/2023 16:43:28
61,4,Pies,-1,-1,3.0,4.0,3.0,1695498218.5516005,23/09/2023 16:43:38
62,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1695498228.57213,23/09/2023 16:43:48
63,4,Pies,-1,-1,3.0,4.0,3.0,1695498238.60185,23/09/2023 16:43:58
64,5,Rest,-1,-1,3.0,4.0,3.0,1695498248.6126447,23/09/2023 16:44:08
65,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1695498258.6341312,23/09/2023 16:44:18
66,4,Pies,-1,-1,3.0,4.0,3.0,1695498268.6579938,23/09/2023 16:44:28
67,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1695498278.6733146,23/09/2023 16:44:38
68,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1695498288.6928477,23/09/2023 16:44:48
69,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1695498298.7072217,23/09/2023 16:44:58
70,4,Pies,-1,-1,3.0,4.0,3.0,1695498308.7241278,23/09/2023 16:45:08
71,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1695498318.7441068,23/09/2023 16:45:18
72,4,Pies,-1,-1,3.0,4.0,3.0,1695498328.7741318,23/09/2023 16:45:28
73,5,Rest,-1,-1,3.0,4.0,3.0,1695498338.8040178,23/09/2023 16:45:38
74,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1695498348.8250875,23/09/2023 16:45:48
75,4,Pies,-1,-1,3.0,4.0,3.0,1695498358.8537338,23/09/2023 16:45:58
