trialNumber,classNumber,className,prediction,probabilities,startingTime,cueDuration,finishDuration,trialTime,trialTime(legible)
1,4,Pies,-1,-1,3.0,4.0,3.0,1692913126.1689446,24/08/2023 18:38:46
2,5,Rest,-1,-1,3.0,4.0,3.0,1692913136.2098227,24/08/2023 18:38:56
3,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692913146.2342393,24/08/2023 18:39:06
4,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692913156.26993,24/08/2023 18:39:16
5,5,Rest,-1,-1,3.0,4.0,3.0,1692913166.2868123,24/08/2023 18:39:26
6,5,Rest,-1,-1,3.0,4.0,3.0,1692913176.321854,24/08/2023 18:39:36
7,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692913186.3529384,24/08/2023 18:39:46
8,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692913196.3802907,24/08/2023 18:39:56
9,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692913206.4062333,24/08/2023 18:40:06
10,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692913216.429131,24/08/2023 18:40:16
11,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692913226.467897,24/08/2023 18:40:26
12,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692913236.4841948,24/08/2023 18:40:36
13,4,Pies,-1,-1,3.0,4.0,3.0,1692913246.5152164,24/08/2023 18:40:46
14,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692913256.5579975,24/08/2023 18:40:56
15,5,Rest,-1,-1,3.0,4.0,3.0,1692913266.5843155,24/08/2023 18:41:06
16,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692913276.6211045,24/08/2023 18:41:16
17,4,Pies,-1,-1,3.0,4.0,3.0,1692913286.6593897,24/08/2023 18:41:26
18,5,Rest,-1,-1,3.0,4.0,3.0,1692913296.7036238,24/08/2023 18:41:36
19,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692913306.7364845,24/08/2023 18:41:46
20,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692913316.767312,24/08/2023 18:41:56
21,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692913326.79322,24/08/2023 18:42:06
22,5,Rest,-1,-1,3.0,4.0,3.0,1692913336.8014572,24/08/2023 18:42:16
23,4,Pies,-1,-1,3.0,4.0,3.0,1692913346.829782,24/08/2023 18:42:26
