trialNumber,classNumber,className,prediction,probabilities,startingTime,cueDuration,finishDuration,trialTime,trialTime(legible)
1,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692914035.3911505,24/08/2023 18:53:55
2,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692914045.4239962,24/08/2023 18:54:05
3,5,Rest,-1,-1,3.0,4.0,3.0,1692914055.458548,24/08/2023 18:54:15
4,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692914065.4930227,24/08/2023 18:54:25
5,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692914075.523621,24/08/2023 18:54:35
6,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692914085.551022,24/08/2023 18:54:45
7,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692914095.5696003,24/08/2023 18:54:55
8,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692914105.6070526,24/08/2023 18:55:05
9,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692914115.6490185,24/08/2023 18:55:15
10,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692914125.6788225,24/08/2023 18:55:25
11,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692914135.720015,24/08/2023 18:55:35
12,5,Rest,-1,-1,3.0,4.0,3.0,1692914145.7440257,24/08/2023 18:55:45
13,4,Pies,-1,-1,3.0,4.0,3.0,1692914155.753956,24/08/2023 18:55:55
14,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692914165.7717352,24/08/2023 18:56:05
15,5,Rest,-1,-1,3.0,4.0,3.0,1692914175.7958188,24/08/2023 18:56:15
16,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692914185.823017,24/08/2023 18:56:25
17,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692914195.8632226,24/08/2023 18:56:35
18,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692914205.8943868,24/08/2023 18:56:45
19,4,Pies,-1,-1,3.0,4.0,3.0,1692914215.9330199,24/08/2023 18:56:55
20,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692914225.9583268,24/08/2023 18:57:05
