trialNumber,classNumber,className,prediction,probabilities,startingTime,cueDuration,finishDuration,trialTime,trialTime(legible)
1,2,Mano Derecha,5,[0. 0. 1.],3.0,4.0,3.0,1699965871.325292,14/11/2023 09:44:31
2,3,Rest,5,[0. 0. 1.],3.0,4.0,3.0,1699965881.474086,14/11/2023 09:44:41
3,3,Rest,5,[0. 0. 1.],3.0,4.0,3.0,1699965891.5745308,14/11/2023 09:44:51
4,2,Mano Derecha,5,[0. 0. 1.],3.0,4.0,3.0,1699965901.634991,14/11/2023 09:45:01
5,2,Mano Derecha,5,[0. 0. 1.],3.0,4.0,3.0,1699965911.7049823,14/11/2023 09:45:11
6,1,Mano Izquierda,5,[0. 0. 1.],3.0,4.0,3.0,1699965921.7892656,14/11/2023 09:45:21
7,1,Mano Izquierda,5,[0. 0. 1.],3.0,4.0,3.0,1699965931.9288511,14/11/2023 09:45:31
8,1,Mano Izquierda,5,[0. 0. 1.],3.0,4.0,3.0,1699965942.0212414,14/11/2023 09:45:42
9,2,Mano Derecha,5,[0. 0. 1.],3.0,4.0,3.0,1699965952.1354818,14/11/2023 09:45:52
10,3,Rest,5,[0. 0. 1.],3.0,4.0,3.0,1699965962.221214,14/11/2023 09:46:02
11,2,Mano Derecha,5,[0. 0. 1.],3.0,4.0,3.0,1699965972.3136432,14/11/2023 09:46:12
12,2,Mano Derecha,5,[0. 0. 1.],3.0,4.0,3.0,1699965982.384474,14/11/2023 09:46:22
13,1,Mano Izquierda,5,[0. 0. 1.],3.0,4.0,3.0,1699965992.460752,14/11/2023 09:46:32
14,3,Rest,5,[0. 0. 1.],3.0,4.0,3.0,1699966002.512409,14/11/2023 09:46:42
15,2,Mano Derecha,5,[0. 0. 1.],3.0,4.0,3.0,1699966012.6082993,14/11/2023 09:46:52
16,3,Rest,5,[0. 0. 1.],3.0,4.0,3.0,1699966022.7111475,14/11/2023 09:47:02
17,1,Mano Izquierda,5,[0. 0. 1.],3.0,4.0,3.0,1699966032.8086472,14/11/2023 09:47:12
18,3,Rest,5,[0. 0. 1.],3.0,4.0,3.0,1699966042.9422226,14/11/2023 09:47:22
19,2,Mano Derecha,5,[0. 0. 1.],3.0,4.0,3.0,1699966053.0903437,14/11/2023 09:47:33
20,2,Mano Derecha,5,[0. 0. 1.],3.0,4.0,3.0,1699966063.1631641,14/11/2023 09:47:43
21,3,Rest,5,[0. 0. 1.],3.0,4.0,3.0,1699966073.263564,14/11/2023 09:47:53
22,1,Mano Izquierda,5,[0. 0. 1.],3.0,4.0,3.0,1699966083.3606093,14/11/2023 09:48:03
23,1,Mano Izquierda,5,[0. 0. 1.],3.0,4.0,3.0,1699966093.4710698,14/11/2023 09:48:13
24,1,Mano Izquierda,5,[0. 0. 1.],3.0,4.0,3.0,1699966103.5581486,14/11/2023 09:48:23
25,2,Mano Derecha,5,[0. 0. 1.],3.0,4.0,3.0,1699966113.6561348,14/11/2023 09:48:33
26,1,Mano Izquierda,5,[0. 0. 1.],3.0,4.0,3.0,1699966123.7471051,14/11/2023 09:48:43
27,1,Mano Izquierda,5,[0. 0. 1.],3.0,4.0,3.0,1699966133.8149302,14/11/2023 09:48:53
28,3,Rest,5,[0. 0. 1.],3.0,4.0,3.0,1699966143.9223094,14/11/2023 09:49:03
29,3,Rest,5,[0. 0. 1.],3.0,4.0,3.0,1699966154.0152094,14/11/2023 09:49:14
30,3,Rest,5,[0. 0. 1.],3.0,4.0,3.0,1699966164.0986762,14/11/2023 09:49:24
31,2,Mano Derecha,5,[0. 0. 1.],3.0,4.0,3.0,1699966174.2080297,14/11/2023 09:49:34
32,3,Rest,5,[0. 0. 1.],3.0,4.0,3.0,1699966184.3067188,14/11/2023 09:49:44
33,3,Rest,5,[0. 0. 1.],3.0,4.0,3.0,1699966194.4039977,14/11/2023 09:49:54
34,3,Rest,5,[0. 0. 1.],3.0,4.0,3.0,1699966204.5054064,14/11/2023 09:50:04
35,1,Mano Izquierda,5,[0. 0. 1.],3.0,4.0,3.0,1699966214.6326797,14/11/2023 09:50:14
36,1,Mano Izquierda,5,[0. 0. 1.],3.0,4.0,3.0,1699966224.7278314,14/11/2023 09:50:24
37,2,Mano Derecha,5,[0. 0. 1.],3.0,4.0,3.0,1699966234.8067625,14/11/2023 09:50:34
38,3,Rest,5,[0. 0. 1.],3.0,4.0,3.0,1699966244.8862195,14/11/2023 09:50:44
39,2,Mano Derecha,5,[0. 0. 1.],3.0,4.0,3.0,1699966254.9842882,14/11/2023 09:50:54
40,2,Mano Derecha,5,[0. 0. 1.],3.0,4.0,3.0,1699966265.0336697,14/11/2023 09:51:05
41,3,Rest,5,[0. 0. 1.],3.0,4.0,3.0,1699966275.0887678,14/11/2023 09:51:15
42,1,Mano Izquierda,5,[0. 0. 1.],3.0,4.0,3.0,1699966285.1407158,14/11/2023 09:51:25
43,1,Mano Izquierda,5,[0. 0. 1.],3.0,4.0,3.0,1699966295.2120743,14/11/2023 09:51:35
44,2,Mano Derecha,5,[0. 0. 1.],3.0,4.0,3.0,1699966305.3210812,14/11/2023 09:51:45
45,1,Mano Izquierda,5,[0. 0. 1.],3.0,4.0,3.0,1699966315.402024,14/11/2023 09:51:55
