trialNumber,classNumber,className,prediction,probabilities,startingTime,cueDuration,finishDuration,trialTime,trialTime(legible)
24,5,Rest,-1,-1,3.0,4.0,3.0,1691525430.5695307,08/08/2023 17:10:30
25,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691525440.58475,08/08/2023 17:10:40
26,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691525450.6011026,08/08/2023 17:10:50
27,5,Rest,-1,-1,3.0,4.0,3.0,1691525460.6220696,08/08/2023 17:11:00
28,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691525470.634019,08/08/2023 17:11:10
29,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691525480.6540778,08/08/2023 17:11:20
30,5,Rest,-1,-1,3.0,4.0,3.0,1691525490.6625335,08/08/2023 17:11:30
31,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691525500.683938,08/08/2023 17:11:40
32,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691525510.6952436,08/08/2023 17:11:50
33,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691525520.7140706,08/08/2023 17:12:00
34,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691525530.7361367,08/08/2023 17:12:10
35,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691525540.7435892,08/08/2023 17:12:20
36,5,Rest,-1,-1,3.0,4.0,3.0,1691525550.7641685,08/08/2023 17:12:30
37,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691525560.7734861,08/08/2023 17:12:40
38,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691525570.7940373,08/08/2023 17:12:50
39,5,Rest,-1,-1,3.0,4.0,3.0,1691525580.8081164,08/08/2023 17:13:00
40,5,Rest,-1,-1,3.0,4.0,3.0,1691525590.8279455,08/08/2023 17:13:10
41,4,Pies,-1,-1,3.0,4.0,3.0,1691525600.8356123,08/08/2023 17:13:20
42,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691525610.8570542,08/08/2023 17:13:30
43,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691525620.8762798,08/08/2023 17:13:40
44,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691525630.8860352,08/08/2023 17:13:50
45,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691525640.902234,08/08/2023 17:14:00
46,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691525650.9181364,08/08/2023 17:14:10
47,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691525660.9370382,08/08/2023 17:14:20
48,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691525670.9470377,08/08/2023 17:14:30
49,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691525680.967201,08/08/2023 17:14:40
50,4,Pies,-1,-1,3.0,4.0,3.0,1691525690.9869106,08/08/2023 17:14:50
51,4,Pies,-1,-1,3.0,4.0,3.0,1691525701.0180347,08/08/2023 17:15:01
52,4,Pies,-1,-1,3.0,4.0,3.0,1691525711.0305097,08/08/2023 17:15:11
53,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691525721.0475383,08/08/2023 17:15:21
54,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691525731.0580359,08/08/2023 17:15:31
55,5,Rest,-1,-1,3.0,4.0,3.0,1691525741.0785306,08/08/2023 17:15:41
56,5,Rest,-1,-1,3.0,4.0,3.0,1691525751.090018,08/08/2023 17:15:51
57,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691525761.1095152,08/08/2023 17:16:01
58,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691525771.1261363,08/08/2023 17:16:11
59,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691525781.1385717,08/08/2023 17:16:21
60,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691525791.1583507,08/08/2023 17:16:31
61,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691525801.1695366,08/08/2023 17:16:41
62,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691525811.1902988,08/08/2023 17:16:51
63,5,Rest,-1,-1,3.0,4.0,3.0,1691525821.2000334,08/08/2023 17:17:01
64,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691525831.2204897,08/08/2023 17:17:11
65,4,Pies,-1,-1,3.0,4.0,3.0,1691525841.2405765,08/08/2023 17:17:21
66,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691525851.2700686,08/08/2023 17:17:31
67,4,Pies,-1,-1,3.0,4.0,3.0,1691525861.30011,08/08/2023 17:17:41
68,4,Pies,-1,-1,3.0,4.0,3.0,1691525871.3110516,08/08/2023 17:17:51
69,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691525881.3330774,08/08/2023 17:18:01
70,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691525891.3620682,08/08/2023 17:18:11
71,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691525901.3820314,08/08/2023 17:18:21
72,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691525911.4163227,08/08/2023 17:18:31
73,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691525921.4403076,08/08/2023 17:18:41
74,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691525931.451265,08/08/2023 17:18:51
75,4,Pies,-1,-1,3.0,4.0,3.0,1691525941.473214,08/08/2023 17:19:01
