trialNumber,classNumber,className,prediction,probabilities,startingTime,cueDuration,finishDuration,trialTime,trialTime(legible)
61,4,Pies,-1,-1,3.0,4.0,3.0,1688136653.4288027,30/06/2023 11:50:53
62,5,Rest,-1,-1,3.0,4.0,3.0,1688136663.505078,30/06/2023 11:51:03
63,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1688136673.5203075,30/06/2023 11:51:13
64,5,Rest,-1,-1,3.0,4.0,3.0,1688136683.5318878,30/06/2023 11:51:23
65,5,Rest,-1,-1,3.0,4.0,3.0,1688136693.5470092,30/06/2023 11:51:33
66,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1688136703.562115,30/06/2023 11:51:43
67,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1688136713.602249,30/06/2023 11:51:53
68,5,Rest,-1,-1,3.0,4.0,3.0,1688136723.6701994,30/06/2023 11:52:03
69,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1688136733.6881824,30/06/2023 11:52:13
70,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1688136743.704106,30/06/2023 11:52:23
71,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1688136753.7311718,30/06/2023 11:52:33
72,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1688136763.8092797,30/06/2023 11:52:43
73,5,Rest,-1,-1,3.0,4.0,3.0,1688136773.8207986,30/06/2023 11:52:53
74,4,Pies,-1,-1,3.0,4.0,3.0,1688136783.9083266,30/06/2023 11:53:03
75,4,Pies,-1,-1,3.0,4.0,3.0,1688136793.9981642,30/06/2023 11:53:13
