;1;2;4;5
1;0,4074074074074074;0,5185185185185185;0,0;0,07407407407407407
2;0,6666666666666666;0,3333333333333333;0,0;0,0
4;0,1111111111111111;0,0;0,6296296296296297;0,25925925925925924
5;0,1111111111111111;0,07407407407407407;0,2222222222222222;0,5925925925925926
