trialNumber,classNumber,className,prediction,probabilities,startingTime,cueDuration,finishDuration,trialTime,trialTime(legible)
1,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691678450.7433636,10/08/2023 11:40:50
2,5,Rest,-1,-1,3.0,4.0,3.0,1691678460.7517748,10/08/2023 11:41:00
3,4,Pies,-1,-1,3.0,4.0,3.0,1691678470.7662184,10/08/2023 11:41:10
4,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691678480.7805173,10/08/2023 11:41:20
5,4,Pies,-1,-1,3.0,4.0,3.0,1691678490.7998633,10/08/2023 11:41:30
6,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691678500.8109825,10/08/2023 11:41:40
7,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691678510.810119,10/08/2023 11:41:50
8,5,Rest,-1,-1,3.0,4.0,3.0,1691678520.8116384,10/08/2023 11:42:00
9,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691678530.8291712,10/08/2023 11:42:10
10,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691678540.8457873,10/08/2023 11:42:20
11,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691678550.8615704,10/08/2023 11:42:30
12,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691678560.882105,10/08/2023 11:42:40
13,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691678570.8911517,10/08/2023 11:42:50
14,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691678580.9097693,10/08/2023 11:43:00
15,4,Pies,-1,-1,3.0,4.0,3.0,1691678590.923151,10/08/2023 11:43:10
16,4,Pies,-1,-1,3.0,4.0,3.0,1691678600.9434745,10/08/2023 11:43:20
17,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691678610.9552293,10/08/2023 11:43:30
18,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691678620.973045,10/08/2023 11:43:40
19,4,Pies,-1,-1,3.0,4.0,3.0,1691678630.9926157,10/08/2023 11:43:50
20,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691678641.0030828,10/08/2023 11:44:01
21,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691678651.024088,10/08/2023 11:44:11
22,4,Pies,-1,-1,3.0,4.0,3.0,1691678661.033709,10/08/2023 11:44:21
23,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691678671.0544882,10/08/2023 11:44:31
24,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691678681.065115,10/08/2023 11:44:41
25,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691678691.0855227,10/08/2023 11:44:51
26,5,Rest,-1,-1,3.0,4.0,3.0,1691678701.1050994,10/08/2023 11:45:01
27,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691678711.114411,10/08/2023 11:45:11
28,4,Pies,-1,-1,3.0,4.0,3.0,1691678721.1330407,10/08/2023 11:45:21
29,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691678731.1459215,10/08/2023 11:45:31
30,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691678741.1620915,10/08/2023 11:45:41
31,5,Rest,-1,-1,3.0,4.0,3.0,1691678751.1760824,10/08/2023 11:45:51
32,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691678761.1937215,10/08/2023 11:46:01
33,5,Rest,-1,-1,3.0,4.0,3.0,1691678771.217084,10/08/2023 11:46:11
34,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691678781.2264147,10/08/2023 11:46:21
35,4,Pies,-1,-1,3.0,4.0,3.0,1691678791.2392063,10/08/2023 11:46:31
36,5,Rest,-1,-1,3.0,4.0,3.0,1691678801.2566552,10/08/2023 11:46:41
37,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691678811.2753263,10/08/2023 11:46:51
38,4,Pies,-1,-1,3.0,4.0,3.0,1691678821.2880843,10/08/2023 11:47:01
39,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691678831.3088398,10/08/2023 11:47:11
40,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691678841.3192465,10/08/2023 11:47:21
41,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691678851.3390813,10/08/2023 11:47:31
42,4,Pies,-1,-1,3.0,4.0,3.0,1691678861.3590786,10/08/2023 11:47:41
43,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691678871.3832653,10/08/2023 11:47:51
44,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691678881.3997161,10/08/2023 11:48:01
45,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691678891.4192035,10/08/2023 11:48:11
46,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691678901.4313242,10/08/2023 11:48:21
47,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691678911.450946,10/08/2023 11:48:31
48,4,Pies,-1,-1,3.0,4.0,3.0,1691678921.4629931,10/08/2023 11:48:41
49,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691678931.4845006,10/08/2023 11:48:51
50,4,Pies,-1,-1,3.0,4.0,3.0,1691678941.4973722,10/08/2023 11:49:01
51,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691678951.519214,10/08/2023 11:49:11
52,4,Pies,-1,-1,3.0,4.0,3.0,1691678961.5416949,10/08/2023 11:49:21
53,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691678971.569055,10/08/2023 11:49:31
54,5,Rest,-1,-1,3.0,4.0,3.0,1691678981.5936985,10/08/2023 11:49:41
55,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691678991.6244519,10/08/2023 11:49:51
56,5,Rest,-1,-1,3.0,4.0,3.0,1691679001.6421742,10/08/2023 11:50:01
57,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691679011.6741123,10/08/2023 11:50:11
58,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691679021.7122378,10/08/2023 11:50:21
59,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691679031.7312791,10/08/2023 11:50:31
60,5,Rest,-1,-1,3.0,4.0,3.0,1691679041.7529883,10/08/2023 11:50:41
61,5,Rest,-1,-1,3.0,4.0,3.0,1691679051.782025,10/08/2023 11:50:51
62,5,Rest,-1,-1,3.0,4.0,3.0,1691679061.8150032,10/08/2023 11:51:01
63,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691679071.8432903,10/08/2023 11:51:11
64,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691679081.8764358,10/08/2023 11:51:21
65,4,Pies,-1,-1,3.0,4.0,3.0,1691679091.9053776,10/08/2023 11:51:31
66,5,Rest,-1,-1,3.0,4.0,3.0,1691679101.920228,10/08/2023 11:51:41
67,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691679111.936711,10/08/2023 11:51:51
68,4,Pies,-1,-1,3.0,4.0,3.0,1691679121.9718742,10/08/2023 11:52:01
69,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691679132.0081117,10/08/2023 11:52:12
70,5,Rest,-1,-1,3.0,4.0,3.0,1691679142.036351,10/08/2023 11:52:22
71,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691679152.0693946,10/08/2023 11:52:32
72,5,Rest,-1,-1,3.0,4.0,3.0,1691679162.0968251,10/08/2023 11:52:42
73,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691679172.1278293,10/08/2023 11:52:52
74,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691679182.1570444,10/08/2023 11:53:02
75,5,Rest,-1,-1,3.0,4.0,3.0,1691679192.1892643,10/08/2023 11:53:12
