trialNumber,classNumber,className,prediction,probabilities,startingTime,cueDuration,finishDuration,trialTime,trialTime(legible)
31,4,Pies,-1,-1,3.0,4.0,3.0,1691608819.4654686,09/08/2023 16:20:19
32,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691608829.474526,09/08/2023 16:20:29
33,4,Pies,-1,-1,3.0,4.0,3.0,1691608839.4965813,09/08/2023 16:20:39
34,4,Pies,-1,-1,3.0,4.0,3.0,1691608849.5066643,09/08/2023 16:20:49
35,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691608859.5272198,09/08/2023 16:20:59
36,4,Pies,-1,-1,3.0,4.0,3.0,1691608869.5455625,09/08/2023 16:21:09
37,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691608879.5570579,09/08/2023 16:21:19
38,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691608889.5774982,09/08/2023 16:21:29
39,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691608899.5870104,09/08/2023 16:21:39
40,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691608909.607789,09/08/2023 16:21:49
41,4,Pies,-1,-1,3.0,4.0,3.0,1691608919.6177652,09/08/2023 16:21:59
42,5,Rest,-1,-1,3.0,4.0,3.0,1691608929.6503859,09/08/2023 16:22:09
43,5,Rest,-1,-1,3.0,4.0,3.0,1691608939.6674652,09/08/2023 16:22:19
44,4,Pies,-1,-1,3.0,4.0,3.0,1691608949.6885803,09/08/2023 16:22:29
45,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691608959.6999516,09/08/2023 16:22:39
46,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691608969.7213047,09/08/2023 16:22:49
47,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691608979.7289395,09/08/2023 16:22:59
48,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691608989.747884,09/08/2023 16:23:09
49,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691608999.7602444,09/08/2023 16:23:19
50,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691609009.779115,09/08/2023 16:23:29
51,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691609019.7995796,09/08/2023 16:23:39
52,4,Pies,-1,-1,3.0,4.0,3.0,1691609029.8095157,09/08/2023 16:23:49
53,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691609039.8304234,09/08/2023 16:23:59
54,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691609049.8399677,09/08/2023 16:24:09
55,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691609059.862396,09/08/2023 16:24:19
56,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691609069.908768,09/08/2023 16:24:29
57,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691609079.9197743,09/08/2023 16:24:39
58,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691609089.9410818,09/08/2023 16:24:49
59,5,Rest,-1,-1,3.0,4.0,3.0,1691609099.9715362,09/08/2023 16:24:59
60,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691609110.0014627,09/08/2023 16:25:10
61,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691609120.0148098,09/08/2023 16:25:20
62,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691609130.0320778,09/08/2023 16:25:30
63,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691609140.0513692,09/08/2023 16:25:40
64,5,Rest,-1,-1,3.0,4.0,3.0,1691609150.0834632,09/08/2023 16:25:50
65,5,Rest,-1,-1,3.0,4.0,3.0,1691609160.1198857,09/08/2023 16:26:00
66,4,Pies,-1,-1,3.0,4.0,3.0,1691609170.1517215,09/08/2023 16:26:10
67,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691609180.1920226,09/08/2023 16:26:20
68,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691609190.2234805,09/08/2023 16:26:30
69,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691609200.2664,09/08/2023 16:26:40
70,4,Pies,-1,-1,3.0,4.0,3.0,1691609210.2854614,09/08/2023 16:26:50
71,5,Rest,-1,-1,3.0,4.0,3.0,1691609220.3144996,09/08/2023 16:27:00
72,5,Rest,-1,-1,3.0,4.0,3.0,1691609230.3374615,09/08/2023 16:27:10
73,4,Pies,-1,-1,3.0,4.0,3.0,1691609240.36861,09/08/2023 16:27:20
74,5,Rest,-1,-1,3.0,4.0,3.0,1691609250.4066396,09/08/2023 16:27:30
75,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691609260.424979,09/08/2023 16:27:40
