;1;2;4;5
1;0,25925925925925924;0,14814814814814814;0,2962962962962963;0,2962962962962963
2;0,2222222222222222;0,2222222222222222;0,25925925925925924;0,2962962962962963
4;0,37037037037037035;0,1111111111111111;0,2222222222222222;0,2962962962962963
5;0,037037037037037035;0,14814814814814814;0,25925925925925924;0,5555555555555556
