;1;2;4;5
1;0,48148148148148145;0,14814814814814814;0,0;0,37037037037037035
2;0,5925925925925926;0,037037037037037035;0,07407407407407407;0,2962962962962963
4;0,37037037037037035;0,14814814814814814;0,18518518518518517;0,2962962962962963
5;0,4444444444444444;0,037037037037037035;0,0;0,5185185185185185
