;1;2;4;5
1;0,7777777777777778;0,14814814814814814;0,037037037037037035;0,037037037037037035
2;0,037037037037037035;0,4074074074074074;0,07407407407407407;0,48148148148148145
4;0,2222222222222222;0,1111111111111111;0,37037037037037035;0,2962962962962963
5;0,14814814814814814;0,2962962962962963;0,07407407407407407;0,48148148148148145
