;1;2;4;5
1;0,5185185185185185;0,18518518518518517;0,037037037037037035;0,25925925925925924
2;0,0;0,5555555555555556;0,0;0,4444444444444444
4;0,1111111111111111;0,1111111111111111;0,5925925925925926;0,18518518518518517
5;0,25925925925925924;0,3333333333333333;0,0;0,4074074074074074
