;1;2;4;5
1;0,6666666666666666;0,1111111111111111;0,1111111111111111;0,1111111111111111
2;0,07407407407407407;0,3333333333333333;0,18518518518518517;0,4074074074074074
4;0,3333333333333333;0,037037037037037035;0,2222222222222222;0,4074074074074074
5;0,037037037037037035;0,1111111111111111;0,2222222222222222;0,6296296296296297
