,Accuracy,Precision,Recall,F1-Score,AUC
LDA,33.0,0.39999999999999997,0.3333333333333333,0.35000000000000003,0.5910493827160493
SVM,56.00000000000001,0.5222222222222223,0.5555555555555555,0.5212121212121212,0.8009259259259259
CRNN,14.000000000000002,0.07407407407407407,0.16666666666666666,0.10256410256410255,0.5027777777777778
