;1;2;4;5
1;0,7037037037037037;0,18518518518518517;0,0;0,1111111111111111
2;0,3333333333333333;0,5555555555555556;0,037037037037037035;0,07407407407407407
4;0,0;0,037037037037037035;0,5925925925925926;0,37037037037037035
5;0,14814814814814814;0,14814814814814814;0,4074074074074074;0,2962962962962963
