trialNumber,classNumber,className,prediction,probabilities,startingTime,cueDuration,finishDuration,trialTime,trialTime(legible)
1,5,Rest,-1,-1,3.0,4.0,3.0,1692216210.8532536,16/08/2023 17:03:30
2,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692216220.8943443,16/08/2023 17:03:40
3,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692216230.9215395,16/08/2023 17:03:50
4,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692216240.9383018,16/08/2023 17:04:00
5,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692216250.9745162,16/08/2023 17:04:10
6,5,Rest,-1,-1,3.0,4.0,3.0,1692216261.0347579,16/08/2023 17:04:21
7,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692216271.0624666,16/08/2023 17:04:31
8,4,Pies,-1,-1,3.0,4.0,3.0,1692216281.084886,16/08/2023 17:04:41
9,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692216291.1178265,16/08/2023 17:04:51
10,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692216301.1635287,16/08/2023 17:05:01
11,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692216311.196056,16/08/2023 17:05:11
12,5,Rest,-1,-1,3.0,4.0,3.0,1692216321.227797,16/08/2023 17:05:21
13,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692216331.268791,16/08/2023 17:05:31
14,4,Pies,-1,-1,3.0,4.0,3.0,1692216341.3041062,16/08/2023 17:05:41
15,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692216351.3353407,16/08/2023 17:05:51
16,4,Pies,-1,-1,3.0,4.0,3.0,1692216361.3477173,16/08/2023 17:06:01
17,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692216371.3599186,16/08/2023 17:06:11
18,5,Rest,-1,-1,3.0,4.0,3.0,1692216381.4019175,16/08/2023 17:06:21
19,4,Pies,-1,-1,3.0,4.0,3.0,1692216391.448732,16/08/2023 17:06:31
20,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692216401.4937885,16/08/2023 17:06:41
21,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692216411.5204382,16/08/2023 17:06:51
22,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692216421.5586228,16/08/2023 17:07:01
23,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692216431.6103697,16/08/2023 17:07:11
24,5,Rest,-1,-1,3.0,4.0,3.0,1692216441.6652522,16/08/2023 17:07:21
25,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692216451.716863,16/08/2023 17:07:31
26,5,Rest,-1,-1,3.0,4.0,3.0,1692216461.7625215,16/08/2023 17:07:41
27,5,Rest,-1,-1,3.0,4.0,3.0,1692216471.7982845,16/08/2023 17:07:51
28,5,Rest,-1,-1,3.0,4.0,3.0,1692216481.8557868,16/08/2023 17:08:01
29,5,Rest,-1,-1,3.0,4.0,3.0,1692216491.920513,16/08/2023 17:08:11
30,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692216501.9728658,16/08/2023 17:08:21
31,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692216512.0270703,16/08/2023 17:08:32
32,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692216522.0722582,16/08/2023 17:08:42
33,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692216532.0943086,16/08/2023 17:08:52
34,4,Pies,-1,-1,3.0,4.0,3.0,1692216542.1097963,16/08/2023 17:09:02
35,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692216552.1669827,16/08/2023 17:09:12
36,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692216562.2346718,16/08/2023 17:09:22
37,4,Pies,-1,-1,3.0,4.0,3.0,1692216572.2858527,16/08/2023 17:09:32
38,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692216582.3458061,16/08/2023 17:09:42
39,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692216592.3908854,16/08/2023 17:09:52
40,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692216602.4421864,16/08/2023 17:10:02
41,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692216612.4896622,16/08/2023 17:10:12
42,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692216622.5114427,16/08/2023 17:10:22
43,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692216632.570783,16/08/2023 17:10:32
44,4,Pies,-1,-1,3.0,4.0,3.0,1692216642.611862,16/08/2023 17:10:42
45,4,Pies,-1,-1,3.0,4.0,3.0,1692216652.660552,16/08/2023 17:10:52
46,4,Pies,-1,-1,3.0,4.0,3.0,1692216662.719548,16/08/2023 17:11:02
47,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692216672.7931287,16/08/2023 17:11:12
48,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692216682.8458664,16/08/2023 17:11:22
49,5,Rest,-1,-1,3.0,4.0,3.0,1692216692.8934913,16/08/2023 17:11:32
50,5,Rest,-1,-1,3.0,4.0,3.0,1692216702.9437842,16/08/2023 17:11:42
51,4,Pies,-1,-1,3.0,4.0,3.0,1692216712.9954476,16/08/2023 17:11:52
52,5,Rest,-1,-1,3.0,4.0,3.0,1692216723.0557504,16/08/2023 17:12:03
53,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692216733.0827222,16/08/2023 17:12:13
54,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692216743.1271737,16/08/2023 17:12:23
55,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692216753.1762526,16/08/2023 17:12:33
56,4,Pies,-1,-1,3.0,4.0,3.0,1692216763.2532141,16/08/2023 17:12:43
57,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692216773.3278341,16/08/2023 17:12:53
58,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692216783.3836775,16/08/2023 17:13:03
59,5,Rest,-1,-1,3.0,4.0,3.0,1692216793.4506035,16/08/2023 17:13:13
60,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692216803.5084598,16/08/2023 17:13:23
61,4,Pies,-1,-1,3.0,4.0,3.0,1692216813.5667803,16/08/2023 17:13:33
62,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692216823.613787,16/08/2023 17:13:43
63,4,Pies,-1,-1,3.0,4.0,3.0,1692216833.6624997,16/08/2023 17:13:53
64,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692216843.7278283,16/08/2023 17:14:03
65,5,Rest,-1,-1,3.0,4.0,3.0,1692216853.774811,16/08/2023 17:14:13
66,5,Rest,-1,-1,3.0,4.0,3.0,1692216863.829945,16/08/2023 17:14:23
67,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692216873.8866067,16/08/2023 17:14:33
68,4,Pies,-1,-1,3.0,4.0,3.0,1692216883.9203413,16/08/2023 17:14:43
69,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692216893.9856691,16/08/2023 17:14:53
70,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692216904.0073688,16/08/2023 17:15:04
71,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692216914.0277212,16/08/2023 17:15:14
72,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692216924.0843966,16/08/2023 17:15:24
73,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692216934.128426,16/08/2023 17:15:34
74,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692216944.196506,16/08/2023 17:15:44
75,4,Pies,-1,-1,3.0,4.0,3.0,1692216954.2177796,16/08/2023 17:15:54
